"period","borealization_index","order"
"preindustrial",-1.22831056512319,1
"preindustrial",0.049419971199254,1
"preindustrial",-1.48683197539587,1
"preindustrial",-0.197584143755771,1
"preindustrial",-0.0916025324993315,1
"preindustrial",-2.07663699016826,1
"preindustrial",0.181359458422265,1
"preindustrial",-0.450553209626881,1
"preindustrial",-1.83556322992965,1
"preindustrial",-0.0270896465651311,1
"preindustrial",0.335336671377795,1
"preindustrial",-2.5951768723317,1
"preindustrial",-3.10339577887476,1
"preindustrial",-1.07467727941474,1
"preindustrial",-2.22880931472744,1
"preindustrial",-2.25443827159755,1
"preindustrial",0.160917303824954,1
"preindustrial",-0.112192526480981,1
"preindustrial",-2.56969390035261,1
"preindustrial",-1.65496532928476,1
"preindustrial",0.0664729789130182,1
"preindustrial",-1.27672485146822,1
"preindustrial",-2.52437573808391,1
"preindustrial",-2.44713217394872,1
"preindustrial",-1.4128348524741,1
"preindustrial",-0.02525051707849,1
"preindustrial",-1.06293845098293,1
"preindustrial",-2.20747347035868,1
"preindustrial",-1.64276422572223,1
"preindustrial",-1.68620156254764,1
"preindustrial",-2.38518007562072,1
"preindustrial",-1.42256708137985,1
"preindustrial",-0.462545409571361,1
"preindustrial",0.700803660083319,1
"preindustrial",-0.921624786692322,1
"preindustrial",-1.47046166663512,1
"preindustrial",0.0534986019287629,1
"preindustrial",-0.00859586840229397,1
"preindustrial",-2.48549581434158,1
"preindustrial",-1.48159544093551,1
"preindustrial",-2.8150532384078,1
"preindustrial",-2.21453222146523,1
"preindustrial",-0.475459202598346,1
"preindustrial",-0.883076783103481,1
"preindustrial",-2.00578782048218,1
"preindustrial",-1.77327053780296,1
"preindustrial",0.0844457321554057,1
"preindustrial",-0.857545127611958,1
"preindustrial",-0.5979363563645,1
"preindustrial",-0.499693301589071,1
"preindustrial",-0.150636122855792,1
"preindustrial",-1.26277146311447,1
"preindustrial",-0.142411990142801,1
"preindustrial",-1.08766963029743,1
"preindustrial",-0.670427507015054,1
"preindustrial",-1.62238403335195,1
"preindustrial",-0.900525633212687,1
"preindustrial",-2.05923878639026,1
"preindustrial",-0.150570521717663,1
"preindustrial",-0.186374105522543,1
"preindustrial",-1.11387849646332,1
"preindustrial",-0.631008989827659,1
"preindustrial",-1.87002514508695,1
"preindustrial",-0.184538080992123,1
"preindustrial",-2.35947751241753,1
"preindustrial",-2.52071618284583,1
"preindustrial",0.455209044365309,1
"preindustrial",-2.46198399899488,1
"preindustrial",-0.495528562235169,1
"preindustrial",1.61318442053724,1
"preindustrial",-0.889309436675931,1
"preindustrial",-0.224752501878722,1
"preindustrial",-1.45272098882788,1
"preindustrial",-1.42990877512556,1
"preindustrial",-1.7828849259869,1
"preindustrial",-1.47046166663512,1
"preindustrial",-1.50364085362768,1
"preindustrial",-1.75158570515993,1
"preindustrial",-0.0916025324993315,1
"preindustrial",-3.07182040275346,1
"preindustrial",-0.654129849208898,1
"preindustrial",-0.888193847947528,1
"preindustrial",-1.9889579832519,1
"preindustrial",-1.53787432576622,1
"preindustrial",-0.328901634461666,1
"preindustrial",-1.02647141834038,1
"preindustrial",-1.47468053508667,1
"preindustrial",1.45924701032953,1
"preindustrial",-1.7759536732317,1
"preindustrial",-2.03828424436204,1
"preindustrial",-1.7461323244857,1
"preindustrial",-0.578545803512987,1
"preindustrial",-1.94743793824146,1
"preindustrial",-2.02041426843625,1
"preindustrial",-0.238594707717234,1
"preindustrial",0.14885101710965,1
"preindustrial",-1.57815136701568,1
"preindustrial",-1.211694309053,1
"preindustrial",-0.739786417335177,1
"preindustrial",-0.729313517850127,1
"preindustrial",0.103834150724661,1
"preindustrial",-2.14829100554098,1
"preindustrial",-1.61356932057173,1
"preindustrial",-2.35397792695362,1
"preindustrial",-0.937831072157017,1
"preindustrial",-2.21497568946076,1
"preindustrial",-2.80893204006482,1
"preindustrial",-1.65373452512338,1
"preindustrial",-0.593253357075062,1
"preindustrial",-0.111333987203097,1
"preindustrial",-3.75537248101549,1
"preindustrial",-1.98284550007561,1
"preindustrial",-1.97167882325663,1
"preindustrial",0.403486432315561,1
"preindustrial",-1.81471001382441,1
"preindustrial",0.295126585938835,1
"preindustrial",0.943817251455231,1
"preindustrial",-0.916570183705476,1
"preindustrial",-1.37982337637051,1
"preindustrial",-2.13960460286163,1
"preindustrial",-0.394106839466747,1
"preindustrial",-1.32210786751676,1
"preindustrial",-0.942284279641305,1
"preindustrial",-1.99532490380819,1
"preindustrial",-0.372821797834624,1
"preindustrial",0.677643740376974,1
"preindustrial",-0.896084504433859,1
"preindustrial",-0.834742165461221,1
"preindustrial",-1.84388210760841,1
"preindustrial",-0.882293729387382,1
"preindustrial",-1.02822945909156,1
"preindustrial",-1.78739495436112,1
"preindustrial",0.112795294960118,1
"preindustrial",-1.20323774449177,1
"preindustrial",0.159097754227722,1
"preindustrial",-0.812393105443996,1
"preindustrial",-0.435542260006344,1
"preindustrial",-1.71688667239067,1
"preindustrial",-2.27388198184766,1
"preindustrial",-0.670645407973251,1
"preindustrial",-2.4261450027838,1
"preindustrial",-0.271558115141207,1
"preindustrial",-1.12237313657421,1
"preindustrial",-2.2378993361716,1
"preindustrial",-1.26081708063612,1
"preindustrial",-2.39384141159794,1
"preindustrial",-0.598352942516761,1
"preindustrial",0.551785093037263,1
"preindustrial",-1.09080699309004,1
"preindustrial",-0.430287635626367,1
"preindustrial",-2.33302140036823,1
"preindustrial",-1.08949851841303,1
"preindustrial",-2.00656721693293,1
"preindustrial",-0.462067112067466,1
"preindustrial",-0.994035402517824,1
"preindustrial",-1.92695706071646,1
"preindustrial",-1.67992390806095,1
"preindustrial",-1.13601787546727,1
"preindustrial",-0.588319844367603,1
"preindustrial",-0.464059601758624,1
"preindustrial",-1.14984017854054,1
"preindustrial",-2.2701858065341,1
"preindustrial",-2.43466051318014,1
"preindustrial",-1.24165908996053,1
"preindustrial",-2.51995321172566,1
"preindustrial",-3.31911049342219,1
"preindustrial",-0.873275392881115,1
"preindustrial",-0.559904853027753,1
"preindustrial",-1.66173646551987,1
"preindustrial",-0.788932602450168,1
"preindustrial",-0.395741228657638,1
"preindustrial",-1.88808531033337,1
"preindustrial",-0.291787305401268,1
"preindustrial",-0.996391795547312,1
"preindustrial",-2.02891467657535,1
"preindustrial",-1.82436051868553,1
"preindustrial",-0.407042753850986,1
"preindustrial",0.357076837662629,1
"preindustrial",-3.17748311904881,1
"preindustrial",-1.20379673232319,1
"preindustrial",-2.21370314601461,1
"preindustrial",-0.983334215631359,1
"preindustrial",-1.95359224183886,1
"preindustrial",-1.4744054453562,1
"preindustrial",-0.45207958383133,1
"preindustrial",-2.10799950429257,1
"preindustrial",0.610100754011833,1
"preindustrial",-1.39692575948265,1
"preindustrial",-1.79893211241018,1
"preindustrial",-2.71452520484762,1
"preindustrial",-1.24975178192726,1
"preindustrial",-2.01046403052532,1
"preindustrial",-0.371363050262079,1
"preindustrial",0.425333093143047,1
"preindustrial",-2.86148526396297,1
"preindustrial",-0.319234216914267,1
"preindustrial",-1.06095174160874,1
"preindustrial",-1.06684419217248,1
"preindustrial",-0.376488063367431,1
"preindustrial",-0.833798242562174,1
"preindustrial",-0.109400544343654,1
"preindustrial",-1.53277807529128,1
"preindustrial",-2.05385083342086,1
"preindustrial",-2.55295497992147,1
"preindustrial",-0.613593085856669,1
"preindustrial",-1.49492807117842,1
"preindustrial",0.909187744679558,1
"preindustrial",-2.64077995844031,1
"preindustrial",-0.670861930921336,1
"preindustrial",0.537909184842343,1
"preindustrial",-0.696401489783849,1
"preindustrial",-1.6115931435568,1
"preindustrial",-1.31285260734686,1
"preindustrial",-0.811418110087772,1
"preindustrial",-0.876989314961784,1
"preindustrial",-2.1328860213734,1
"preindustrial",-1.39999398410813,1
"preindustrial",0.961915117005106,1
"preindustrial",1.28543926187331,1
