"year","borealization_index"
1963,-0.107289395969641
1963,-0.354397142685349
1963,-1.93628243199122
1963,-0.276498967819846
1963,-0.84061359341842
1963,-0.848276852038412
1963,-1.39219138995344
1963,-1.86974334795574
1963,-0.883500112091621
1963,-1.7189726115028
1963,-0.495096930572445
1963,-0.391767991137641
1963,-1.00249617254281
1964,-2.07629359332779
1964,-0.743154052376821
1964,-1.61785661627911
1964,-0.674152494994049
1964,-0.979700189608829
1964,-0.940892720395391
1964,-2.2286466988729
1964,-2.84530779961204
1964,0.167684462661564
1964,-0.486344424132515
1964,-2.670591058503
1964,-2.53544595786173
1964,-1.68791657416624
1964,-1.25406980689852
1964,-0.628582431267935
1964,-2.01736413439408
1964,-2.83927319807889
1964,-1.68940730969035
1964,-1.46692697471223
1964,-0.375261337756185
1965,-2.20462280805206
1965,-0.867473098942685
1965,-1.60634916682595
1965,-1.4241644538303
1965,-2.7356990394365
1965,-2.38095352971028
1965,-1.73574577288809
1965,-4.05334182813313
1965,-1.20398649231086
1965,-1.13975953280007
1965,-0.398640078432187
1965,-1.03591809456421
1965,-0.434331130119249
1965,-2.04452694249327
1965,-1.64414265123992
1965,-1.46982149236956
1965,-1.92613831981728
1965,-2.64133436281518
1965,-0.5829447945223
1965,-1.66335917878753
1966,1.03380651079109
1966,-1.35077680154964
1966,-0.917685246865289
1966,0.439952878421689
1966,-0.964008451889678
1966,-0.969665715710389
1966,-0.0930686851452766
1966,-1.02076320610032
1966,-2.12491361253167
1966,0.0285043688974588
1966,-1.55775026756318
1966,-1.12769710875991
1966,-0.787726266249472
1966,0.650112876192162
1966,-0.0827557606543097
1966,-0.425303352979071
1966,-0.921075767783279
1966,-1.08678532444143
1966,-1.44444385480748
1966,-0.620483834664807
1967,0.723611090104383
1967,-0.535043391297881
1967,-0.317719301301642
1967,0.291668467795089
1967,-0.0323863673880994
1967,0.311262578923343
1967,0.526934477885251
1967,1.34302298259043
1967,2.41456247280047
1967,1.94487308024211
1967,-0.0318291951575407
1967,0.0417141892082821
1967,0.813262754783276
1967,0.910472862765642
1967,0.703319498020772
1967,0.677057709840958
1967,1.44768978788352
1967,0.221803249019293
1967,-0.0138384625238354
1967,-0.376472325449939
1968,-1.14941125083757
1968,-0.555412265040973
1968,0.213487558165229
1968,-1.00285683850407
1968,-0.398350983390419
1968,-1.62446764387145
1968,0.745573005272548
1968,-0.789681881212426
1968,-1.57275952963429
1968,-0.78918442352861
1968,-1.63472929152915
1968,-1.04547416392953
1968,-0.804345772554701
1968,0.372063869005715
1968,-0.147806276351757
1968,-1.85557196233421
1968,-0.823185583821027
1968,0.10280069825086
1968,-0.373546264076201
1968,-1.2951955932466
1969,-0.701144877021828
1969,0.25026079557788
1969,-1.23335721117333
1969,0.893439785459614
1969,-0.118688654736964
1969,-0.918003896535332
1969,-0.143350237722479
1969,-0.246724144721381
1969,0.211153716875849
1969,0.942501564955988
1969,-0.652838175712685
1969,0.52906739854419
1969,-0.636890394943548
1969,-1.88239663937846
1969,0.0122208495187687
1969,-0.391487165862197
1969,-0.692476856280951
1969,-0.872197275254688
1969,0.472446406593153
1969,-1.01608161338075
1970,-0.454825240047662
1970,-0.929481098802041
1970,-1.83124837351184
1970,-1.17138547907942
1970,-1.08419857580479
1970,-1.19602775052988
1970,-1.25596895354066
1970,0.196906132042564
1970,-1.55381206817575
1970,-0.51943386302667
1970,-1.24774849530625
1970,-0.628411890459436
1970,-1.04532900304623
1970,-1.24523535873723
1970,-0.885234905990747
1970,-1.46160323177045
1970,-0.139432200620975
1970,-1.00947464918111
1970,-1.82494973956101
1970,-1.02993851808585
1971,0.322522920044236
1971,-1.84185457957778
1971,-1.70814354023914
1971,-3.37857884607803
1971,-3.68574800987641
1971,-1.5149236810864
1971,-1.86113669402292
1971,-2.92959463301529
1971,-1.37041698158801
1971,-2.620244544041
1971,-2.63147356796368
1971,-3.18562480041578
1971,-1.99687637799079
1971,-1.81779749080563
1971,-1.02935057318499
1971,-2.17347495539752
1971,-1.1002028668084
1971,-2.75442785483046
1971,-2.02344815223683
1971,-2.17138080975037
1972,-2.90803706516965
1972,-1.67914944056604
1972,-2.02174467077311
1972,-1.92240604431159
1972,-0.632224380820325
1972,-1.61051681342935
1972,-1.60120404503966
1972,-3.02920698261336
1972,-2.23318621851834
1972,-1.26452310192238
1972,-2.5107466631772
1972,-1.05349598651467
1972,-1.66275219545348
1972,-3.30945927998575
1972,-2.78422282220738
1972,-2.0994660178588
1972,0.428077478206584
1972,-1.98834192678629
1972,-1.6585445375911
1972,-1.45547390743794
1973,-1.63288315540487
1973,-0.00259588458177418
1973,-1.75875175138961
1973,-0.995935356316059
1973,-1.94245410076334
1973,-1.39389406671326
1973,-0.909238916001624
1973,-1.98693377156951
1973,-1.05372628937957
1973,-1.77882834531142
1973,-1.5254816662494
1973,-0.227308031767348
1973,-1.66916696987931
1973,-0.709415499064954
1973,-0.368518140929207
1973,-2.90718130550777
1973,-1.54426401059519
1973,-2.06717471456675
1973,-0.81494891079503
1973,0.148910991549395
1974,-1.68208687454952
1974,-0.926844582854326
1974,0.0160056304978603
1974,-2.57021688431805
1974,-0.777817925103816
1974,-0.618087298634996
1974,-0.79614020024465
1974,-0.441802810261784
1974,-1.21345793043383
1974,-0.54969602265213
1974,-0.0575660192091748
1974,-0.980691980310178
1974,-0.485167643185163
1974,-0.618947729416609
1974,-0.637976862653804
1974,0.609078503856758
1974,-0.45951624927894
1974,-0.341651514032125
1974,0.0209177206324367
1974,0.538563586229951
1975,-2.3227453436438
1975,-1.13315106296725
1975,-1.72471519421716
1975,-1.44305280724661
1975,-0.64036443999402
1975,-0.125446447899792
1975,-1.25859164147959
1975,-1.74439029463581
1975,-1.05514801132026
1975,-0.62170940691217
1975,-1.63978063330056
1975,-0.413183090808031
1975,-1.96339056215078
1975,-2.13508143858419
1975,-1.44462098121618
1975,-2.02811037246598
1975,-1.60148568336886
1975,-0.924239512227744
1975,-1.4768129566869
1975,-2.22160555067477
1976,-1.30637379996397
1976,-1.54245478755087
1976,-1.81151737433404
1976,-2.44251096003345
1976,-0.113789062134301
1976,-1.36247070103525
1976,-2.28969147286254
1976,-1.86283380140019
1976,-1.09683778257148
1976,-1.77318367216704
1976,-2.62127657341332
1976,-1.75909202386836
1976,-2.1539383380764
1976,-1.00699245532267
1976,-1.18700187770076
1976,-1.67452662179556
1976,-1.28403134560688
1976,-0.355065182375605
1976,-1.43257630843485
1976,-1.63102867038181
1977,-0.596113935563542
1977,-0.701730923481984
1977,0.246722224313323
1977,-0.0751038930393421
1977,0.270793445071906
1977,0.43237709278782
1977,0.210288498158566
1977,-0.801470865964307
1977,-0.263832725968154
1977,-0.0964715341194726
1977,-1.10168527853509
1977,-0.754133885990714
1977,0.826767366871756
1977,-1.31242151418229
1977,0.0234163309301794
1977,-2.01326963125115
1977,-1.58350909398627
1977,-0.51137675136894
1977,-0.466956566604589
1977,-0.820003341411823
1978,-0.100900473085004
1978,0.385233134492629
1978,0.653014797194437
1978,0.231187722161653
1978,0.506175794418969
1978,-0.00267707669560802
1978,0.60752353409507
1978,0.259607341385302
1978,0.915388924224416
1978,-0.187342665419719
1978,0.585845326428293
1978,1.05267241586844
1978,0.40751227949345
1978,-0.240570402159206
1978,1.46902641681231
1978,1.33611775808924
1978,1.11862068109769
1978,-0.149746512051405
1978,-0.339379170663062
1978,0.436485504202689
1979,1.48078664113365
1979,1.58914538203494
1979,0.545131248601357
1979,1.13657768793436
1979,1.39829997098546
1979,0.696106354874018
1979,0.458667939453802
1979,1.17137974579224
1979,3.78589729758607
1979,0.186886627193249
1979,0.307383941391127
1979,-0.227084224305096
1979,0.112506415457582
1979,0.290706618942378
1979,-0.268565335681929
1979,0.215593457115212
1979,0.401227736629292
1979,0.809063489030042
1979,0.351452899164974
1979,-0.0670301692503351
1980,-0.839910258953822
1980,-0.819715762890238
1980,0.784514001850004
1980,-0.31546695309478
1980,-0.410485940772183
1980,0.0224480154157812
1980,-0.367568526261577
1980,-0.473276572845242
1980,-0.888496842339147
1980,-1.14162712648093
1980,-1.63756788497178
1980,-1.42915740283406
1980,-1.25288333665349
1980,-0.0305858187127498
1980,-0.814382834943412
1980,0.212322260981631
1980,-0.411206860688396
1980,-1.08465697858651
1980,-0.869345885947562
1980,-0.568016629233377
1981,0.471732633611033
1981,1.60300884542745
1981,-0.268496441247686
1981,-0.162498482443058
1981,0.116235989746563
1981,-0.874715472488422
1981,-0.108461012209889
1981,1.18791955655185
1981,0.782271541820647
1981,0.699046383247311
1981,0.93099077166288
1981,0.902230962906417
1981,-0.148551600685955
1981,-0.501921158696794
1981,1.50062479499972
1981,0.99639999714152
1981,1.46829471934171
1981,-0.209839229049169
1981,1.99928228000523
1981,-0.341748289739454
1982,-0.405625231588449
1982,-0.899210829836085
1982,-0.851644147518361
1982,-2.06681657452464
1982,-0.232462021050424
1982,-1.65324718170696
1982,-1.24028613401256
1982,-1.78682682252844
1982,0.906212579733238
1982,-0.377309897310636
1982,-2.05261840645849
1982,-2.67053555528437
1982,0.175228566699126
1982,-0.433528546930948
1982,-1.28300963601768
1982,-1.92896656174765
1982,-2.12961153010034
1982,-0.553376303098312
1982,0.280719531251099
1982,-1.13549713366581
1983,0.389599428841271
1983,0.591865065012904
1983,0.43527411852398
1983,0.322084492038993
1983,0.482075734167478
1983,0.38999340709375
1983,1.10306945641025
1983,1.51214676242596
1983,0.0741130241924081
1983,-0.554470380576245
1983,-0.381234899494686
1983,-0.229692973401959
1983,0.145562827184436
1983,-0.0909407262288868
1983,0.50980429225636
1983,1.11720828479846
1983,0.724306696363689
1983,-0.557499954598023
1983,-0.303696460925569
1983,0.548373619033535
1984,0.118361029721378
1984,-0.432761832681003
1984,-0.3525006959917
1984,0.434413762049828
1984,0.730992911246605
1984,-0.548945944808873
1984,-0.446958907438974
1984,0.0136409320755224
1984,0.459487330855071
1984,-0.0154384801857703
1984,0.480651268151156
1984,-0.749077011483811
1984,0.725059419906911
1984,-0.342255158240281
1984,-1.01383922883269
1984,1.43564416313378
1984,0.609727066361006
1984,-0.114104276037936
1984,-0.0405225377323042
1984,-0.786860207535054
1985,-0.077844421087671
1985,-1.72487311907631
1985,0.697899126884408
1985,0.00389747517985439
1985,-0.218862836560117
1985,-0.33470765128287
1985,-0.415404909688008
1985,-1.20884354622435
1985,-0.523200503740053
1985,-0.644048969332336
1985,-0.630349730415359
1985,-0.482753244141476
1985,-0.330684716568053
1985,-1.0030408900247
1985,0.0754832202858885
1985,-0.417665375669041
1985,0.425983805326997
1985,-0.896285872870564
1985,-0.862715174692434
1985,-0.501774523215257
1986,-0.224002724860255
1986,0.238960805890308
1986,0.777008972889648
1986,-1.45110728398112
1986,-0.210918468276225
1986,-0.0220746673322574
1986,-0.272557486800829
1986,-0.751684463602195
1986,-1.02274767553147
1986,-1.18383807644497
1986,0.937421159967502
1986,-0.560447272988248
1986,0.0970702094807688
1986,-0.326130438466504
1986,-0.616637003642074
1986,0.496931374955667
1986,-0.50949357041741
1986,1.15437437587927
1986,0.512762443058707
1986,0.18007669223382
1987,-1.4207135912876
1987,-0.0543898008068209
1987,0.84523780203789
1987,-1.20570001324142
1987,-0.855174135757111
1987,1.27734034713916
1987,-0.852530621566108
1987,0.360421568135844
1987,-0.31595512563746
1987,0.537270777805753
1987,-0.192616859330764
1987,0.675418406523017
1987,-1.02421129312937
1987,0.310008926896624
1987,-0.99474517222437
1987,0.271127929264745
1987,-0.971940542423704
1987,-0.818538726323147
1987,-1.22964038254974
1987,-0.430246948143797
1988,-0.652515942331666
1988,-1.20381796577978
1988,0.382163404086278
1988,-1.2202476397196
1988,0.165420360658456
1988,-0.81991782781744
1988,-0.30252515525817
1988,-0.208049675356903
1988,-0.412799862286614
1988,-0.821016950373899
1988,-0.0880136494878778
1988,-0.104339569149727
1988,-1.59934050560892
1988,-1.36539086978993
1988,-0.219041408858369
1988,-0.18566132316717
1988,-0.468599629517032
1988,0.302416957513207
1988,-0.56763291828974
1988,-0.159274650640714
1989,-0.0524292265777675
1989,-1.16190759167009
1989,-0.226391507540848
1989,-0.581599787079662
1989,-0.740807668885385
1989,0.62711147221606
1989,1.25762426882913
1989,-0.231897640377161
1989,0.452988584403487
1989,0.759225189858396
1989,0.519951908307886
1989,1.58347230143779
1989,-0.709169304278981
1989,-0.148479482525873
1989,0.792375803914039
1989,0.795051476228622
1989,2.49724597428923
1989,0.226395620630923
1989,0.653681994443851
1989,0.366977054924215
1990,-0.514256744505822
1990,-0.926941661131597
1990,-0.959258160002272
1990,0.27738299165492
1990,-0.18543945116014
1990,-0.967813783865475
1990,0.0959508715088838
1990,-0.568824580013263
1990,-1.13626221118828
1990,-1.07514430214616
1990,0.36041070885091
1990,-1.16735936245208
1990,0.888472638065027
1990,-0.81812304082584
1990,0.322419243879694
1990,-0.118011999738546
1990,-0.69675822562237
1990,-1.09916410188618
1990,0.449384296712267
1990,0.860811125768354
1991,-0.229104514692703
1991,0.270495354338417
1991,0.48694315794109
1991,0.0206515049854792
1991,0.150735558769958
1991,0.107539884882807
1991,-0.00987609468480921
1991,0.348740503017596
1991,0.0484955995675231
1991,-0.817716250306996
1991,0.799596155881651
1991,0.53610341921571
1991,-0.258139147326948
1991,0.423474991421816
1991,-0.188666236736269
1991,-0.838964574717147
1991,-0.690784084298561
1991,-0.25957780596676
1991,1.27645010373232
1991,-0.339068184737363
1992,0.23681964182557
1992,-0.686772193539977
1992,-0.615665439941815
1992,-0.627870046677395
1992,-1.46846038419933
1992,-0.996361800704774
1992,-1.18510569471833
1992,-1.06840706520952
1992,-0.799309602355065
1992,-0.817950866193918
1992,-2.84664468374467
1992,-1.54346353352027
1992,-1.0341268466455
1992,-1.05981920180214
1992,-0.869699207362042
1992,-0.821350183082582
1992,-1.29987658357547
1992,-0.598406462293644
1992,0.76510354051406
1992,-0.977174969696496
1993,-0.220134875262478
1993,0.10633755337612
1993,0.462209297584154
1993,0.229203454440412
1993,0.895624970040369
1993,-0.279795975417202
1993,-0.222957885611526
1993,-0.496838547887889
1993,-0.344798806191988
1993,0.380397099869359
1993,-0.263844801122271
1993,0.494911387783138
1993,-0.367676643716272
1993,0.17554265504433
1993,-0.0490099110775398
1993,0.924832182870434
1993,0.206646828366108
1993,1.02402972280815
1993,0.313342909979232
1993,0.24345464595759
1994,-0.513639763189801
1994,-0.210756008829494
1994,0.0530453156642103
1994,0.0376905551651187
1994,0.120280215705781
1994,-0.509205608805305
1994,0.244897661419214
1994,-0.00657542916910434
1994,-0.163536204696305
1994,-0.600675156362938
1994,-0.0395509844030648
1994,-1.17686350307161
1994,-0.441503687440459
1994,0.536938845194909
1994,-0.937165435243108
1994,-0.522842766160701
1994,-0.0110222043916137
1994,-0.343734800182631
1994,-0.293641381167308
1994,0.774836895660691
1995,0.24618258905134
1995,-0.965354515723703
1995,-0.534322232513436
1995,-0.511471179603756
1995,-0.285223031078478
1995,0.0614708866207143
1995,-1.03991440605864
1995,0.630569792235611
1995,-1.45592815884556
1995,0.925151014176465
1995,-0.0460195755948454
1995,0.616851954128483
1995,0.695031827046637
1995,-1.41365910015254
1995,0.495264095589062
1995,-0.447100765305084
1995,-0.700843133191414
1995,0.856760312860042
1995,0.638194046325335
1995,-0.00457233687378122
1996,0.777964130425777
1996,0.697259468706151
1996,0.316397258164457
1996,-0.377385938373402
1996,1.13343869746396
1996,-0.690941516971425
1996,-0.254923755929383
1996,0.815899860536824
1996,0.595971343190227
1996,-0.110890468404521
1996,-0.216837055681251
1996,0.603726156823269
1996,1.11343155325069
1996,0.110778441624678
1996,0.404134271303015
1996,0.897721380225903
1996,0.497015001117582
1996,-1.20001456220408
1996,-0.153553190226972
1996,0.573076544460881
1997,0.851742579555815
1997,0.799504211297714
1997,0.084656347285378
1997,1.77732448940216
1997,0.0621191192537487
1997,0.097483239104561
1997,0.632884616570329
1997,0.723209259645389
1997,-0.0401840877196453
1997,0.0512968617309619
1997,1.17069497917595
1997,2.07830236178266
1997,1.02406681744198
1997,1.66120963480421
1997,1.4899565815215
1997,-0.0114744048032634
1997,0.638496922238321
1997,0.871409725927273
1997,0.445086213971249
1997,0.664206158262444
1998,0.959149399173762
1998,-0.409414126533821
1998,-0.316489695943148
1998,-0.904538510197358
1998,0.0457185530984251
1998,-0.41744757724703
1998,-0.752050175336783
1998,0.613078754667032
1998,0.0625685851378849
1998,-0.980323632752926
1998,-0.616709254782635
1998,0.260945938613155
1998,0.246406462401633
1998,-0.506210176286689
1998,-0.501855880587392
1998,-0.724328694882064
1998,0.0976871432172436
1998,-0.89650219211214
1998,0.556107565843955
1998,-0.630082099618957
1999,-1.65276965831479
1999,-1.89424183199469
1999,-0.760243736412492
1999,-0.972499145638541
1999,-1.11122813376424
1999,-1.56626554491227
1999,-0.420979874771635
1999,-1.35720484361276
1999,-2.74330715344244
1999,-1.54572469282221
1999,-1.0458295685441
1999,-0.530955540400559
1999,-1.64096854776945
1999,-2.04319749718859
1999,-2.73550458007572
1999,-1.50992912862751
1999,-0.91704555234245
1999,-0.309465732785833
1999,-0.525845920933831
1999,-1.71066096057086
2000,-0.0811543172622786
2000,-0.365716257584736
2000,-0.384853676507533
2000,-0.886186001216548
2000,-0.314538595572922
2000,-0.755168538615157
2000,0.557532826087324
2000,0.00873838750239664
2000,-1.06956816061961
2000,-0.26966562082138
2000,-1.1266818876735
2000,-0.917882968461999
2000,0.717677166518522
2000,0.947843493412118
2000,0.468168681407094
2000,-1.21341463967032
2000,0.311568241316672
2000,-0.071137868762272
2000,-0.37693676435757
2000,-0.438515595876916
2001,0.704499809825788
2001,0.0855377640279714
2001,1.21108852699488
2001,-0.584423858990751
2001,0.275901392066837
2001,0.223853027639768
2001,1.27185246384054
2001,-0.188732004192355
2001,0.354621745602763
2001,1.22172971096186
2001,-0.269359894441066
2001,0.78896675218804
2001,-0.690343140875292
2001,-0.653467808827423
2001,0.31062075930684
2001,-0.14662269847397
2001,0.14746778157434
2001,-0.00252208731739478
2001,0.607453213436002
2001,2.45408789252424
2002,0.64395018998047
2002,0.381435851626767
2002,-0.119777597813504
2002,0.654832806103213
2002,0.395497911883458
2002,1.92936576823196
2002,1.19839519971849
2002,0.808805589036565
2002,1.2905724284223
2002,0.159644570812559
2002,0.061076650221205
2002,0.0956910216972371
2002,1.07644778589045
2002,0.745924760772798
2002,0.385076620681422
2002,-0.163624370839777
2002,1.28347654785259
2002,-0.398754024248931
2002,0.752724699075957
2002,0.834054116471055
2003,1.77431659186731
2003,1.22086763730833
2003,0.46079848429098
2003,1.51812224805559
2003,0.650219784760301
2003,1.1256629311148
2003,0.289098715090085
2003,1.19955286595489
2003,2.03148142011854
2003,2.56750323300528
2003,1.79953519853887
2003,1.62827212833383
2003,1.68741332255314
2003,0.821072036610094
2003,1.42099039830635
2003,1.12673591084087
2003,1.08887263259863
2003,1.15349880720696
2003,0.99460906046813
2003,0.688376324312699
2004,0.761398756323129
2004,0.141162034484313
2004,-0.168346058947205
2004,0.472134824112796
2004,0.854463243287578
2004,-0.333930797253778
2004,1.56300670426784
2004,1.93271744340125
2004,0.747733940189113
2004,0.461955625801543
2004,1.04876004733329
2004,0.598446680570694
2004,0.476869574563298
2004,0.0854149025426791
2004,0.0709771765109967
2004,0.0554029780418059
2004,1.06815367134601
2004,0.235051198689916
2004,1.16468746770535
2004,1.33180960151056
2005,0.451450874853109
2005,0.839811739755964
2005,0.888497376765772
2005,0.475878064409342
2005,0.686131284527852
2005,1.31696325014823
2005,1.32865450079728
2005,0.295358467259386
2005,1.55610825450454
2005,1.6032538177864
2005,1.80588002815728
2005,0.473262573705501
2005,-0.178570669480637
2005,0.142040859135549
2005,-0.375686511546406
2005,0.110619434791506
2005,1.67366891298289
2005,-0.612456324882282
2005,0.913012335302362
2005,0.923404479043502
2006,-0.107856684544662
2006,-0.330928966030193
2006,0.866466345910621
2006,0.835214003262036
2006,1.05120976041589
2006,-0.442745133124128
2006,0.203744543819447
2006,0.981196696367839
2006,-1.27241864229775
2006,1.25864533753597
2006,-0.00898882425775836
2006,0.288492952326566
2006,-0.232857886288527
2006,-0.212283396519045
2006,-0.523090691411476
2006,-0.600876243709386
2006,0.209293338736259
2006,0.071659989696436
2006,0.187693395374679
2006,0.685184533104309
2007,-2.14778566391777
2007,-1.66754131194146
2007,0.423867987981125
2007,-0.804913610199255
2007,-1.2178948895805
2007,-2.19899592864313
2007,-2.19300892347641
2007,-1.0403399676542
2007,0.3248034319058
2007,-1.03161298915233
2007,-0.784919576025869
2007,-0.359653647325336
2007,-0.407006742576044
2007,-0.0381901827061069
2007,-0.233373211280171
2007,-0.0659812896450892
2007,-1.47100384833167
2007,-1.42806091140994
2007,-0.838109012221845
2007,0.112673711715671
2008,-0.393080146036124
2008,-1.42352422206774
2008,-0.948364901223628
2008,-0.912611991931785
2008,-0.904008099262979
2008,-0.749517898061435
2008,-1.82628118449139
2008,-1.5071573250445
2008,-0.849867039647927
2008,-1.46452260773203
2008,-2.05448540166687
2008,-1.56146962647065
2008,-0.902246242382996
2008,-1.24292661558352
2008,-1.41888090782734
2008,-0.584516238104999
2008,-0.962844351113933
2008,-1.82690640407088
2008,-0.797329587808272
2008,-1.12855118989936
2009,-0.789023581959784
2009,-0.0611767036970551
2009,-1.14972177643478
2009,-0.998352749204509
2009,-0.492753906807499
2009,-0.764161554547732
2009,-0.130472481359582
2009,-0.538513439537403
