"sst.anomaly","trend","cond__","effect1__","estimate__","se__","lower__","upper__"
-0.159155995003409,-0.0500041980849522,"1",-0.159155995003409,-0.876430709558232,0.14738737269965,-1.1890756849429,-0.582508822384192
-0.157970226526372,-0.0500041980849522,"1",-0.157970226526372,-0.875593312999664,0.147278921297146,-1.18796717508392,-0.581779173306364
-0.156784458049336,-0.0500041980849522,"1",-0.156784458049336,-0.874686423372017,0.147183711755582,-1.18685078327447,-0.581049360455842
-0.155598689572299,-0.0500041980849522,"1",-0.155598689572299,-0.873877887937999,0.147219880909037,-1.18573405901466,-0.580319496939879
-0.154412921095262,-0.0500041980849522,"1",-0.154412921095262,-0.872961438777159,0.147177312320647,-1.18461700379546,-0.579590610001241
-0.153227152618225,-0.0500041980849522,"1",-0.153227152618225,-0.872164701492112,0.147176383356958,-1.18365769323199,-0.578781966765422
-0.152041384141188,-0.0500041980849522,"1",-0.152041384141188,-0.871410472207592,0.147109308156755,-1.18254384469358,-0.577827151839933
-0.150855615664151,-0.0500041980849522,"1",-0.150855615664151,-0.870476939239523,0.146888992955945,-1.18126386729117,-0.576803373780439
-0.149669847187115,-0.0500041980849522,"1",-0.149669847187115,-0.869532433670772,0.146876639103335,-1.18014550314407,-0.575665728771216
-0.148484078710078,-0.0500041980849522,"1",-0.148484078710078,-0.868757239711792,0.146611120021968,-1.17902592664364,-0.57486949660391
-0.147298310233041,-0.0500041980849522,"1",-0.147298310233041,-0.867857848657867,0.146618317891249,-1.17776618023251,-0.574002075122742
-0.146112541756004,-0.0500041980849522,"1",-0.146112541756004,-0.866799583867207,0.146540404705289,-1.17674134036358,-0.573047496273879
-0.144926773278967,-0.0500041980849522,"1",-0.144926773278967,-0.865783997151285,0.146610411081778,-1.17558020369629,-0.572104665117731
-0.143741004801931,-0.0500041980849522,"1",-0.143741004801931,-0.865011810411753,0.146401796163724,-1.17455105402177,-0.571285858422371
-0.142555236324894,-0.0500041980849522,"1",-0.142555236324894,-0.864064733533756,0.14627878100274,-1.17343664560714,-0.570608089969514
-0.141369467847857,-0.0500041980849522,"1",-0.141369467847857,-0.863210619288666,0.146176143507696,-1.17232073252657,-0.569929432156022
-0.14018369937082,-0.0500041980849522,"1",-0.14018369937082,-0.86223834515272,0.146072098081212,-1.17120297495552,-0.568949736844766
-0.138997930893783,-0.0500041980849522,"1",-0.138997930893783,-0.86140643907154,0.145864333683999,-1.17007656143804,-0.568129754777537
-0.137812162416747,-0.0500041980849522,"1",-0.137812162416747,-0.860646441817201,0.145676013232011,-1.16881986786084,-0.567438093932112
-0.13662639393971,-0.0500041980849522,"1",-0.13662639393971,-0.859792648997432,0.145579627089667,-1.16783458333805,-0.566625967245737
-0.135440625462673,-0.0500041980849522,"1",-0.135440625462673,-0.858821759038514,0.145421076108593,-1.16672518045327,-0.565849805534316
-0.134254856985636,-0.0500041980849522,"1",-0.134254856985636,-0.857958423588797,0.145372282161969,-1.16571126951241,-0.565363171840856
-0.133069088508599,-0.0500041980849522,"1",-0.133069088508599,-0.857069004486557,0.145347403218936,-1.16525211932539,-0.564673028213254
-0.131883320031563,-0.0500041980849522,"1",-0.131883320031563,-0.856259282354281,0.145300389914552,-1.16478718604173,-0.563984801528619
-0.130697551554526,-0.0500041980849522,"1",-0.130697551554526,-0.855493735457608,0.145007718060134,-1.16382393200455,-0.563227870849541
-0.129511783077489,-0.0500041980849522,"1",-0.129511783077489,-0.854777924602544,0.144846979526706,-1.16284506744202,-0.562458513105017
-0.128326014600452,-0.0500041980849522,"1",-0.128326014600452,-0.853884196765516,0.144702987156276,-1.1621063080295,-0.561649202744627
-0.127140246123415,-0.0500041980849522,"1",-0.127140246123415,-0.85305193255835,0.144645791148415,-1.16095037362987,-0.56072544483013
-0.125954477646379,-0.0500041980849522,"1",-0.125954477646379,-0.85226617100831,0.144801681420784,-1.15991239964518,-0.559915294867761
-0.124768709169342,-0.0500041980849522,"1",-0.124768709169342,-0.851266069769327,0.144658172355367,-1.15894810523835,-0.559232960209503
-0.123582940692305,-0.0500041980849522,"1",-0.123582940692305,-0.850391033159179,0.144447103008971,-1.15798372014889,-0.558550932228189
-0.122397172215268,-0.0500041980849522,"1",-0.122397172215268,-0.849467815540974,0.144343959604358,-1.15701924429542,-0.557830755864498
-0.121211403738231,-0.0500041980849522,"1",-0.121211403738231,-0.84863525706202,0.144438346337976,-1.15604231925476,-0.557059183322221
-0.120025635261195,-0.0500041980849522,"1",-0.120025635261195,-0.84775611631016,0.144414156424722,-1.15506429578329,-0.556292037533299
-0.118839866784158,-0.0500041980849522,"1",-0.118839866784158,-0.84680705387078,0.144458317508744,-1.15408624131202,-0.555525352706032
-0.117654098307121,-0.0500041980849522,"1",-0.117654098307121,-0.84596556518578,0.144313914768129,-1.15310815581526,-0.554630715724576
-0.116468329830084,-0.0500041980849522,"1",-0.116468329830084,-0.845022664907149,0.144170887911449,-1.15216492412726,-0.553713633656432
-0.115282561353047,-0.0500041980849522,"1",-0.115282561353047,-0.844100721989143,0.144310441827674,-1.15127525072731,-0.552796914167626
-0.114096792876011,-0.0500041980849522,"1",-0.114096792876011,-0.843269844333098,0.144314619050765,-1.15038442636719,-0.55188055745883
-0.112911024398974,-0.0500041980849522,"1",-0.112911024398974,-0.842295270082836,0.144298183629758,-1.14949245299077,-0.550976084555316
-0.111725255921937,-0.0500041980849522,"1",-0.111725255921937,-0.841531276357937,0.144385350789072,-1.14859933254197,-0.550234636295239
-0.1105394874449,-0.0500041980849522,"1",-0.1105394874449,-0.840687378524515,0.144293758812686,-1.14770506696472,-0.549496887413206
-0.109353718967864,-0.0500041980849522,"1",-0.109353718967864,-0.839646343752304,0.144150554130678,-1.14680965820288,-0.549075789994887
-0.108167950490827,-0.0500041980849522,"1",-0.108167950490827,-0.838795566283203,0.144194676395053,-1.14591310820039,-0.548242794685842
-0.10698218201379,-0.0500041980849522,"1",-0.10698218201379,-0.837944450770002,0.144294984534287,-1.14501541890115,-0.547788368960761
-0.105796413536753,-0.0500041980849522,"1",-0.105796413536753,-0.837092713137914,0.144141489419789,-1.14405547481954,-0.547208965770186
-0.104610645059716,-0.0500041980849522,"1",-0.104610645059716,-0.836221233902265,0.1439821327117,-1.14300126282136,-0.546716886300457
-0.10342487658268,-0.0500041980849522,"1",-0.10342487658268,-0.835350548984966,0.143994228296303,-1.14194586183313,-0.546224827220285
-0.102239108105643,-0.0500041980849522,"1",-0.102239108105643,-0.834483675452766,0.143874252577116,-1.14087873245034,-0.545732788820557
-0.101053339628606,-0.0500041980849522,"1",-0.101053339628606,-0.833491467788821,0.14376247344321,-1.13941168678352,-0.544989629155759
-0.0998675711515691,-0.0500041980849522,"1",-0.0998675711515691,-0.832534765188791,0.143779784552721,-1.13843313281869,-0.543894589979366
-0.0986818026745322,-0.0500041980849522,"1",-0.0986818026745322,-0.83148095388698,0.143902071495549,-1.13747231048065,-0.54312651010532
-0.0974960341974955,-0.0500041980849522,"1",-0.0974960341974955,-0.830545426614286,0.14381827832775,-1.13647593055259,-0.541810426740073
-0.0963102657204586,-0.0500041980849522,"1",-0.0963102657204586,-0.829687201008966,0.143805233370115,-1.13549728219991,-0.541045029780558
-0.0951244972434218,-0.0500041980849522,"1",-0.0951244972434218,-0.828878551852376,0.143640441008069,-1.13451926440982,-0.540287423040847
-0.0939387287663851,-0.0500041980849522,"1",-0.0939387287663851,-0.827888017871762,0.143600611188519,-1.13354809968046,-0.539431761720925
-0.0927529602893482,-0.0500041980849522,"1",-0.0927529602893482,-0.826875889920271,0.143556434661301,-1.13247343989113,-0.538447927341023
-0.0915671918123113,-0.0500041980849522,"1",-0.0915671918123113,-0.826006921889483,0.143529304061446,-1.13128473798536,-0.537701925289706
-0.0903814233352747,-0.0500041980849522,"1",-0.0903814233352747,-0.825188946282716,0.143471013491951,-1.13034348663297,-0.536967660172637
-0.0891956548582378,-0.0500041980849522,"1",-0.0891956548582378,-0.824405419825131,0.143315831209774,-1.12948477201277,-0.536235511494794
-0.0880098863812011,-0.0500041980849522,"1",-0.0880098863812011,-0.823405769596769,0.143260857979376,-1.12846715831644,-0.535503361374421
-0.0868241179041642,-0.0500041980849522,"1",-0.0868241179041642,-0.82250973296247,0.143122497229791,-1.12714029615124,-0.534922935511248
-0.0856383494271273,-0.0500041980849522,"1",-0.0856383494271273,-0.821542773611776,0.143130688839556,-1.12592412552119,-0.534242599160617
-0.0844525809500907,-0.0500041980849522,"1",-0.0844525809500907,-0.82061216558033,0.143193870143459,-1.12484868903642,-0.533407083693994
-0.0832668124730538,-0.0500041980849522,"1",-0.0832668124730538,-0.819686720784943,0.143177414744991,-1.12377215680731,-0.53255667577166
-0.0820810439960171,-0.0500041980849522,"1",-0.0820810439960171,-0.818738663545782,0.143061635488893,-1.12269254968693,-0.531816702166265
-0.0808952755189802,-0.0500041980849522,"1",-0.0808952755189802,-0.817828467859677,0.142962470164272,-1.12160440290521,-0.531078366422525
-0.0797095070419434,-0.0500041980849522,"1",-0.0797095070419434,-0.816897278886895,0.142812254768622,-1.1209003856519,-0.530343516715838
-0.0785237385649067,-0.0500041980849522,"1",-0.0785237385649067,-0.816051280210954,0.142688175678438,-1.11964252847879,-0.529608660142818
-0.0773379700878698,-0.0500041980849522,"1",-0.0773379700878698,-0.81518092981252,0.142694417078951,-1.11868805401677,-0.528900615386702
-0.0761522016108329,-0.0500041980849522,"1",-0.0761522016108329,-0.814286814509043,0.142632554032255,-1.1174575729557,-0.528226029368676
-0.0749664331337963,-0.0500041980849522,"1",-0.0749664331337963,-0.81344620970622,0.142471511784723,-1.11617032582087,-0.527475927621168
-0.0737806646567594,-0.0500041980849522,"1",-0.0737806646567594,-0.812488329547028,0.14230661452501,-1.115077416406,-0.526661613463175
-0.0725948961797227,-0.0500041980849522,"1",-0.0725948961797227,-0.811642530166809,0.142301322652778,-1.11391908490472,-0.525920334838545
-0.0714091277026858,-0.0500041980849522,"1",-0.0714091277026858,-0.810807758701435,0.142201290601065,-1.11263738854814,-0.525179049093734
-0.0702233592256489,-0.0500041980849522,"1",-0.0702233592256489,-0.809917618566323,0.142279024384725,-1.11135557160847,-0.524437755535981
-0.0690375907486123,-0.0500041980849522,"1",-0.0690375907486123,-0.809117886421368,0.142300373652478,-1.11007363361506,-0.523696453472529
-0.0678518222715754,-0.0500041980849522,"1",-0.0678518222715754,-0.808216529729609,0.142190875180123,-1.10897398912083,-0.522960701533282
-0.0666660537945385,-0.0500041980849522,"1",-0.0666660537945385,-0.807190182401427,0.14219770189217,-1.10795912503219,-0.522220950540739
-0.0654802853175018,-0.0500041980849522,"1",-0.0654802853175018,-0.806225980333833,0.142200619986288,-1.10686052878943,-0.521096091776658
-0.0642945168404649,-0.0500041980849522,"1",-0.0642945168404649,-0.805244816363932,0.142059153344024,-1.10633817216661,-0.520211176774876
-0.0631087483634283,-0.0500041980849522,"1",-0.0631087483634283,-0.804283566173798,0.142175339343158,-1.10524873167744,-0.51953037790427
-0.0619229798863914,-0.0500041980849522,"1",-0.0619229798863914,-0.803405883316469,0.142101460447517,-1.10414647847025,-0.518914890740886
-0.0607372114093545,-0.0500041980849522,"1",-0.0607372114093545,-0.802424344737248,0.142084049231065,-1.102541761535,-0.518365522873187
-0.0595514429323178,-0.0500041980849522,"1",-0.0595514429323178,-0.801488092035801,0.142147222292467,-1.10097399684352,-0.517755464280286
-0.058365674455281,-0.0500041980849522,"1",-0.058365674455281,-0.800556067189478,0.14201231142592,-1.10015126245489,-0.516866061934668
-0.0571799059782443,-0.0500041980849522,"1",-0.0571799059782443,-0.799574992450686,0.142069207285302,-1.09932743792737,-0.516001423286147
-0.0559941375012074,-0.0500041980849522,"1",-0.0559941375012074,-0.798630565865446,0.141995074678096,-1.09848025531858,-0.514964468283387
-0.0548083690241705,-0.0500041980849522,"1",-0.0548083690241705,-0.797626260652393,0.141959673380642,-1.09752576154548,-0.513927675092809
-0.0536226005471339,-0.0500041980849522,"1",-0.0536226005471339,-0.79665353003627,0.141885227793406,-1.09642108424809,-0.512891044884725
-0.052436832070097,-0.0500041980849522,"1",-0.052436832070097,-0.795730803606718,0.141772287916503,-1.09547895445104,-0.511854933631786
-0.0512510635930601,-0.0500041980849522,"1",-0.0512510635930601,-0.79478550222022,0.141741078252253,-1.0943266508932,-0.511052224720163
-0.0500652951160234,-0.0500041980849522,"1",-0.0500652951160234,-0.793815065711723,0.141748203517274,-1.09314872867726,-0.510240843595375
-0.0488795266389865,-0.0500041980849522,"1",-0.0488795266389865,-0.792930079513115,0.141675578999387,-1.0920687712693,-0.50924729325338
-0.0476937581619499,-0.0500041980849522,"1",-0.0476937581619499,-0.792040912590485,0.141634363022358,-1.09089318234823,-0.508256352469942
-0.046507989684913,-0.0500041980849522,"1",-0.046507989684913,-0.791118072521374,0.141476078318745,-1.09002578426854,-0.507277193198782
-0.0453222212078761,-0.0500041980849522,"1",-0.0453222212078761,-0.790168996775978,0.141452712919365,-1.08903911888352,-0.506442750244611
-0.0441364527308394,-0.0500041980849522,"1",-0.0441364527308394,-0.789227272423067,0.141381298677955,-1.0881066956431,-0.505793381641099
-0.0429506842538026,-0.0500041980849522,"1",-0.0429506842538026,-0.788487749238427,0.141403467059603,-1.08689950683364,-0.504766264796541
-0.0417649157767657,-0.0500041980849522,"1",-0.0417649157767657,-0.787536910718422,0.14139344804935,-1.08568878344054,-0.504029913190941
-0.040579147299729,-0.0500041980849522,"1",-0.040579147299729,-0.786700319433499,0.14130148577113,-1.08445860979152,-0.503389992685165
-0.0393933788226921,-0.0500041980849522,"1",-0.0393933788226921,-0.785776353147947,0.141093052250641,-1.08322868544247,-0.502755077418996
-0.0382076103456555,-0.0500041980849522,"1",-0.0382076103456555,-0.784985893063063,0.140931561505596,-1.08194874691318,-0.502127356320621
-0.0370218418686186,-0.0500041980849522,"1",-0.0370218418686186,-0.784021436484377,0.140869775229683,-1.08078950441375,-0.501390198303817
-0.0358360733915817,-0.0500041980849522,"1",-0.0358360733915817,-0.783172143268059,0.140946707375501,-1.07957413849365,-0.500514554172622
-0.034650304914545,-0.0500041980849522,"1",-0.034650304914545,-0.78224003136186,0.140726867524453,-1.07835903432776,-0.500027656183687
-0.0334645364375081,-0.0500041980849522,"1",-0.0334645364375081,-0.781257383762394,0.140680072788432,-1.07714019070141,-0.499294160984742
-0.0322787679604712,-0.0500041980849522,"1",-0.0322787679604712,-0.780356340483962,0.14060524299845,-1.07586992346663,-0.49832512108567
-0.0310929994834346,-0.0500041980849522,"1",-0.0310929994834346,-0.779498104836652,0.140459818033832,-1.07460450326326,-0.497356413688236
-0.0299072310063977,-0.0500041980849522,"1",-0.0299072310063977,-0.778451522873343,0.140408740591807,-1.07343604963724,-0.496388037349993
-0.028721462529361,-0.0500041980849522,"1",-0.028721462529361,-0.777445611904506,0.140414956924132,-1.07226684755053,-0.4953849761973
-0.0275356940523241,-0.0500041980849522,"1",-0.0275356940523241,-0.776555046498858,0.140305935663925,-1.07105540233143,-0.494355437883292
-0.0263499255752873,-0.0500041980849522,"1",-0.0263499255752873,-0.77560176437718,0.140182207938622,-1.0698737369817,-0.493484880226062
-0.0251641570982506,-0.0500041980849522,"1",-0.0251641570982506,-0.77472512313981,0.140187590545127,-1.0686269372845,-0.492753319537709
-0.0239783886212137,-0.0500041980849522,"1",-0.0239783886212137,-0.773830587049716,0.139874325106373,-1.0675028675866,-0.49206778464466
-0.022792620144177,-0.0500041980849522,"1",-0.022792620144177,-0.772830249708482,0.139790976168074,-1.06642392386169,-0.491312844902295
-0.0216068516671402,-0.0500041980849522,"1",-0.0216068516671402,-0.77187089939867,0.139675347610915,-1.06538962651329,-0.490667370599089
-0.0204210831901033,-0.0500041980849522,"1",-0.0204210831901033,-0.77100955554922,0.13955446519274,-1.06464700527637,-0.489801387795812
-0.0192353147130666,-0.0500041980849522,"1",-0.0192353147130666,-0.770129647241977,0.139673209130937,-1.06378994691281,-0.489037762779081
-0.0180495462360297,-0.0500041980849522,"1",-0.0180495462360297,-0.769229272425475,0.139640663994463,-1.06265864996439,-0.488274364101889
-0.0168637777589928,-0.0500041980849522,"1",-0.0168637777589928,-0.768335410589998,0.139724549098203,-1.0612800960372,-0.487401356306448
-0.0156780092819562,-0.0500041980849522,"1",-0.0156780092819562,-0.767450368604627,0.139594138135323,-1.060408735197,-0.486127426325838
-0.0144922408049193,-0.0500041980849522,"1",-0.0144922408049193,-0.766586582732641,0.139649178749019,-1.05939534952561,-0.484785082805931
-0.0133064723278826,-0.0500041980849522,"1",-0.0133064723278826,-0.765809243996836,0.13953576559823,-1.05852539746273,-0.483708256312252
-0.0121207038508457,-0.0500041980849522,"1",-0.0121207038508457,-0.764924915009787,0.139433079012169,-1.05765512508584,-0.482694395886342
-0.0109349353738089,-0.0500041980849522,"1",-0.0109349353738089,-0.764071455101052,0.139418420670857,-1.05678453242518,-0.481716944243431
-0.00974916689677219,-0.0500041980849522,"1",-0.00974916689677219,-0.763084806814222,0.139410933566782,-1.05590818103474,-0.480718089431493
-0.0085633984197353,-0.0500041980849522,"1",-0.0085633984197353,-0.762153063877089,0.139457672679001,-1.05496448415316,-0.479719287776443
-0.00737762994269842,-0.0500041980849522,"1",-0.00737762994269842,-0.761383280706576,0.139239433364949,-1.05375541491816,-0.478724974098751
-0.00619186146566175,-0.0500041980849522,"1",-0.00619186146566175,-0.760605992642063,0.13925013847818,-1.05253837041082,-0.477738126958689
-0.00500609298862487,-0.0500041980849522,"1",-0.00500609298862487,-0.759829613988364,0.139411136497644,-1.05132072982286,-0.476751355372228
-0.0038203245115882,-0.0500041980849522,"1",-0.0038203245115882,-0.758778949116583,0.139588578795095,-1.05020558391379,-0.476319180173521
-0.00263455603455132,-0.0500041980849522,"1",-0.00263455603455132,-0.757844182732804,0.13966444321258,-1.04919680795841,-0.475641402859319
-0.00144878755751443,-0.0500041980849522,"1",-0.00144878755751443,-0.757062200011882,0.139452157409455,-1.04818756598406,-0.474771660438379
-0.000263019080477767,-0.0500041980849522,"1",-0.000263019080477767,-0.75638826978751,0.139402679141054,-1.04708431028912,-0.473950786708713
0.000922749396559119,-0.0500041980849522,"1",0.000922749396559119,-0.755453575830443,0.139479533284528,-1.0459037984652,-0.473269062252099
0.00210851787359578,-0.0500041980849522,"1",0.00210851787359578,-0.754823812920091,0.139353391258475,-1.04517112708788,-0.472588039255402
0.00329428635063267,-0.0500041980849522,"1",0.00329428635063267,-0.753960203125029,0.139424253868318,-1.04418002107691,-0.471907206264588
0.00448005482766956,-0.0500041980849522,"1",0.00448005482766956,-0.753086429957871,0.139425871213546,-1.0435174979406,-0.471226563306038
0.00566582330470622,-0.0500041980849522,"1",0.00566582330470622,-0.752075179390783,0.13921454864914,-1.04239023553523,-0.47054611040613
0.0068515917817431,-0.0500041980849522,"1",0.0068515917817431,-0.751176712760387,0.139364516436025,-1.04120735482467,-0.469865847591246
0.00803736025877999,-0.0500041980849522,"1",0.00803736025877999,-0.750441485439721,0.139270008559941,-1.04013424676533,-0.469185774887766
0.00922312873581665,-0.0500041980849522,"1",0.00922312873581665,-0.749564387348803,0.139217003092896,-1.03912728206656,-0.46850589232207
0.0104088972128535,-0.0500041980849522,"1",0.0104088972128535,-0.748686632770666,0.139098079216881,-1.03821090774552,-0.467826199920537
0.0115946656898902,-0.0500041980849522,"1",0.0115946656898902,-0.747667160241737,0.139101028681012,-1.03726923467716,-0.467146697709548
0.0127804341669271,-0.0500041980849522,"1",0.0127804341669271,-0.74668636885006,0.139008841874743,-1.03609425455887,-0.466350427379064
0.013966202643964,-0.0500041980849522,"1",0.013966202643964,-0.745604051080758,0.138938867445482,-1.03486913051366,-0.465674938313553
0.0151519711210006,-0.0500041980849522,"1",0.0151519711210006,-0.744682151818499,0.138761396897732,-1.0335820683118,-0.465004650013564
0.0163377395980375,-0.0500041980849522,"1",0.0163377395980375,-0.743911402757366,0.13885512449784,-1.03230578452494,-0.46433639591489
0.0175235080750744,-0.0500041980849522,"1",0.0175235080750744,-0.742868659424309,0.138777347015728,-1.0310269716406,-0.463670173094849
0.0187092765521111,-0.0500041980849522,"1",0.0187092765521111,-0.742013294110779,0.138807730267042,-1.02992230735094,-0.463005978630832
0.019895045029148,-0.0500041980849522,"1",0.019895045029148,-0.74101367986703,0.138786947069791,-1.02886349490796,-0.46234380960025
0.0210808135061846,-0.0500041980849522,"1",0.0210808135061846,-0.740169474688718,0.138761367394581,-1.02812314105115,-0.461683663080433
0.0222665819832215,-0.0500041980849522,"1",0.0222665819832215,-0.739325523179364,0.138612416410815,-1.0271958194974,-0.460747753984315
0.0234523504602584,-0.0500041980849522,"1",0.0234523504602584,-0.738335795823652,0.138581184196599,-1.02651309743767,-0.460097451768581
0.0246381189372951,-0.0500041980849522,"1",0.0246381189372951,-0.73723665735029,0.138540215232439,-1.02557769423756,-0.459650964183962
0.0258238874143319,-0.0500041980849522,"1",0.0258238874143319,-0.736352154885568,0.138513501595228,-1.02458492657198,-0.458989914246053
0.0270096558913686,-0.0500041980849522,"1",0.0270096558913686,-0.735347909238048,0.138384976951358,-1.02359462284016,-0.458311905771825
0.0281954243684055,-0.0500041980849522,"1",0.0281954243684055,-0.734425295588297,0.138284018307466,-1.0225948326264,-0.457634028691687
0.0293811928454424,-0.0500041980849522,"1",0.0293811928454424,-0.733348091417214,0.138285786564265,-1.02170701815305,-0.456954130894444
0.030566961322479,-0.0500041980849522,"1",0.030566961322479,-0.732317530238033,0.1382496960714,-1.02046980631142,-0.455621608092851
0.0317527297995159,-0.0500041980849522,"1",0.0317527297995159,-0.731405523341115,0.138184096726454,-1.01893309410616,-0.45493206038981
0.0329384982765528,-0.0500041980849522,"1",0.0329384982765528,-0.730490921759388,0.138061680927441,-1.01792311737319,-0.45424221323533
0.0341242667535895,-0.0500041980849522,"1",0.0341242667535895,-0.729504944196892,0.137840750888797,-1.01670219925918,-0.453538896566434
0.0353100352306264,-0.0500041980849522,"1",0.0353100352306264,-0.728491222605909,0.137912621538307,-1.01563724331084,-0.452855911517709
0.036495803707663,-0.0500041980849522,"1",0.036495803707663,-0.72769719790889,0.137869388447601,-1.0148687207983,-0.452166263523549
0.0376815721846999,-0.0500041980849522,"1",0.0376815721846999,-0.72682069726523,0.137735428292867,-1.0135627257897,-0.451464711536946
0.0388673406617368,-0.0500041980849522,"1",0.0388673406617368,-0.72599016749978,0.137711022707295,-1.01255653984965,-0.450747919603523
0.0400531091387735,-0.0500041980849522,"1",0.0400531091387735,-0.725055402225846,0.137727970777323,-1.01186705389894,-0.44972109150401
0.0412388776158104,-0.0500041980849522,"1",0.0412388776158104,-0.724006214160278,0.137674857212224,-1.01117644249652,-0.448813588559044
0.0424246460928472,-0.0500041980849522,"1",0.0424246460928472,-0.723220304996036,0.137491654958188,-1.01048465511324,-0.448117946251201
0.0436104145698839,-0.0500041980849522,"1",0.0436104145698839,-0.722180802633295,0.137328106714148,-1.00966505675086,-0.447427383840755
0.0447961830469208,-0.0500041980849522,"1",0.0447961830469208,-0.721269697311905,0.137363751997925,-1.0086430526358,-0.446275133614602
0.0459819515239575,-0.0500041980849522,"1",0.0459819515239575,-0.720333289116073,0.137372023713807,-1.007644545069,-0.444862776020417
0.0471677200009943,-0.0500041980849522,"1",0.0471677200009943,-0.719330242343803,0.137209314124166,-1.00668649222514,-0.444077034542273
0.0483534884780312,-0.0500041980849522,"1",0.0483534884780312,-0.718355299107898,0.137152949084492,-1.0057404162092,-0.443428200264444
0.0495392569550679,-0.0500041980849522,"1",0.0495392569550679,-0.717521565511559,0.13709370855715,-1.00476421702432,-0.442780541150804
0.0507250254321048,-0.0500041980849522,"1",0.0507250254321048,-0.716635843649835,0.137056768151815,-1.004159971335,-0.442141077248166
0.0519107939091414,-0.0500041980849522,"1",0.0519107939091414,-0.715743021149278,0.137116170406289,-1.00393939404516,-0.441517312818402
0.0530965623861783,-0.0500041980849522,"1",0.0530965623861783,-0.71461652652057,0.136893991402892,-1.00371141379981,-0.440723227845372
0.0542823308632152,-0.0500041980849522,"1",0.0542823308632152,-0.713673167205001,0.136772994363849,-1.00343413263141,-0.440217902348076
0.0554680993402519,-0.0500041980849522,"1",0.0554680993402519,-0.712898250526796,0.13662069915275,-1.0025398789713,-0.43952266383768
0.0566538678172888,-0.0500041980849522,"1",0.0566538678172888,-0.712001944265491,0.13634680748075,-1.00163817389652,-0.438644461609184
0.0578396362943256,-0.0500041980849522,"1",0.0578396362943256,-0.711204552028745,0.136282807094554,-1.00073396430175,-0.438265715859357
0.0590254047713623,-0.0500041980849522,"1",0.0590254047713623,-0.710314029499867,0.13615560733826,-0.999827246589258,-0.437706746918935
0.0602111732483992,-0.0500041980849522,"1",0.0602111732483992,-0.709534963816292,0.136134611649007,-0.998918017161312,-0.436900603833774
0.0613969417254359,-0.0500041980849522,"1",0.0613969417254359,-0.708675320667721,0.136202621760319,-0.998006272420187,-0.435984066704066
0.0625827102024727,-0.0500041980849522,"1",0.0625827102024727,-0.707880408223173,0.136032214459274,-0.99673890404965,-0.43507504852697
0.0637684786795096,-0.0500041980849522,"1",0.0637684786795096,-0.7070406823842,0.135940156264223,-0.995303544397807,-0.434173664544204
0.0649542471565463,-0.0500041980849522,"1",0.0649542471565463,-0.706209188186814,0.135900135281786,-0.993868372922998,-0.433272678908974
0.0661400156335832,-0.0500041980849522,"1",0.0661400156335832,-0.705367601284838,0.135922817748192,-0.992433391887153,-0.432372092696108
0.0673257841106201,-0.0500041980849522,"1",0.0673257841106201,-0.704568961171246,0.135972134722076,-0.990995973917577,-0.431471906980429
0.0685115525876567,-0.0500041980849522,"1",0.0685115525876567,-0.703783250488361,0.135953475707162,-0.989556548120772,-0.430572122836777
0.0696973210646936,-0.0500041980849522,"1",0.0696973210646936,-0.702882388674219,0.135947777003482,-0.988117368806605,-0.429672741339981
0.0708830895417303,-0.0500041980849522,"1",0.0708830895417303,-0.701888668741352,0.135911374720991,-0.987382795502531,-0.428773763564866
0.0720688580187672,-0.0500041980849522,"1",0.0720688580187672,-0.700938126129353,0.135708014518046,-0.986919138561918,-0.42787519058627
0.0732546264958041,-0.0500041980849522,"1",0.0732546264958041,-0.700095917165446,0.135571827945699,-0.986338902911083,-0.426977023479021
0.0744403949728407,-0.0500041980849522,"1",0.0744403949728407,-0.699214771924552,0.135668348876974,-0.984677051973279,-0.426154106309664
0.0756261634498776,-0.0500041980849522,"1",0.0756261634498776,-0.698273223826235,0.135489021121384,-0.982998294293923,-0.425509334078012
0.0768119319269143,-0.0500041980849522,"1",0.0768119319269143,-0.697287931268794,0.135126909439766,-0.981956279657098,-0.424864598431565
0.0779977004039512,-0.0500041980849522,"1",0.0779977004039512,-0.696411804197503,0.1350601954321,-0.980978761185294,-0.42421989950942
0.079183468880988,-0.0500041980849522,"1",0.079183468880988,-0.695448914201872,0.135100751313453,-0.980001242588427,-0.423581399296488
0.0803692373580247,-0.0500041980849522,"1",0.0803692373580247,-0.694633428423729,0.134997715576234,-0.979023723370955,-0.422952737196423
0.0815550058350616,-0.0500041980849522,"1",0.0815550058350616,-0.693640826880906,0.134957874110198,-0.978030988491004,-0.422324088858593
0.0827407743120985,-0.0500041980849522,"1",0.0827407743120985,-0.69274575010527,0.134677562518152,-0.977037716180474,-0.421911660989173
0.0839265427891351,-0.0500041980849522,"1",0.0839265427891351,-0.691793768955941,0.134762056534181,-0.976044527549162,-0.42163698962853
0.085112311266172,-0.0500041980849522,"1",0.085112311266172,-0.690983839774651,0.134656606644264,-0.975051422083678,-0.42121276658599
0.0862980797432087,-0.0500041980849522,"1",0.0862980797432087,-0.690179037030836,0.134487035973843,-0.97405215081108,-0.420246629010708
0.0874838482202456,-0.0500041980849522,"1",0.0874838482202456,-0.68927989627405,0.134650458823171,-0.973088056273719,-0.41928049122089
