"model","year","borealization_index"
"CanESM5",1956,-2.95969399940124
"CanESM5",1956,-2.34087019005554
"CanESM5",1956,-3.60708740778984
"CanESM5",1957,-3.37111735367734
"CanESM5",1957,-2.04599167865275
"CanESM5",1957,-2.45969600889392
"CanESM5",1957,-3.07513044996361
"CanESM5",1958,-0.297232898396971
"CanESM5",1958,-1.22719931793505
"CanESM5",1958,-0.881711132624149
"CanESM5",1958,-1.5320905269708
"CanESM5",1959,-0.331206538940978
"CanESM5",1959,0.798188537786952
"CanESM5",1959,-0.661106183852416
"CanESM5",1959,-0.702237101164322
"CanESM5",1960,0.0566078728536644
"CanESM5",1960,-0.133560688667564
"CanESM5",1960,-0.368788902304978
"CanESM5",1960,-0.0613312011750707
"CanESM5",1961,0.453977574327143
"CanESM5",1961,0.23263965748531
"CanESM5",1961,1.08156622641244
"CanESM5",1961,-0.732200218373571
"CanESM5",1962,-0.722484230404935
"CanESM5",1962,0.196552561161285
"CanESM5",1962,-0.713559857022063
"CanESM5",1962,-0.131566051577487
"CanESM5",1963,-1.37752822994379
"CanESM5",1963,-2.08150540270585
"CanESM5",1963,-1.99872445642894
"CanESM5",1963,-1.6526819496572
"CanESM5",1964,-1.77999712155546
"CanESM5",1964,-2.05007149078382
"CanESM5",1964,-2.44458250387498
"CanESM5",1964,-1.24662394148908
"CanESM5",1965,-0.824333396683227
"CanESM5",1965,-0.421074338727032
"CanESM5",1965,-1.68084749984495
"CanESM5",1965,-0.567779744766453
"CanESM5",1966,-1.29444267715492
"CanESM5",1966,-1.75722200631027
"CanESM5",1966,-0.754417751007962
"CanESM5",1966,-1.88396859413136
"CanESM5",1967,-1.34231580457281
"CanESM5",1967,-1.46837717514821
"CanESM5",1967,-1.36852278207452
"CanESM5",1967,-1.09792474844569
"CanESM5",1968,-0.751169370724094
"CanESM5",1968,-1.99663545861551
"CanESM5",1968,-0.954183103373742
"CanESM5",1968,-2.41255365050455
"CanESM5",1969,-1.70975835483534
"CanESM5",1969,-1.04861041703504
"CanESM5",1969,-3.25657468192163
"CanESM5",1969,-2.39232521976462
"CanESM5",1970,-0.472661766808392
"CanESM5",1970,-1.20735702419705
"CanESM5",1970,-1.55446343658544
"CanESM5",1970,-1.74762196715624
"CanESM5",1971,-1.40271983471906
"CanESM5",1971,-1.45106779908991
"CanESM5",1971,-0.416396500073441
"CanESM5",1971,-1.14314110812891
"CanESM5",1972,-0.851462579398601
"CanESM5",1972,-0.8099790285856
"CanESM5",1972,-1.30660765129295
"CanESM5",1972,-1.55202024043472
"CanESM5",1973,-1.78699376675683
"CanESM5",1973,-1.17178512236028
"CanESM5",1973,-1.30919173632709
"CanESM5",1973,-1.18129831198991
"CanESM5",1974,-1.25024971134351
"CanESM5",1974,0.0131475572262413
"CanESM5",1974,-0.712066515642013
"CanESM5",1974,-1.76289488093716
"CanESM5",1975,-0.235144199309033
"CanESM5",1975,0.222838304941452
"CanESM5",1975,-0.284079856622269
"CanESM5",1975,-0.928164495973981
"CanESM5",1976,-0.726551387187385
"CanESM5",1976,-0.439717781774735
"CanESM5",1976,-0.856242048100525
"CanESM5",1976,0.0501910672217241
"CanESM5",1977,-0.804684315133054
"CanESM5",1977,-0.740208986521131
"CanESM5",1977,-0.809645475198929
"CanESM5",1977,0.137326843882111
"CanESM5",1978,0.880390186140189
"CanESM5",1978,2.10825677553589
"CanESM5",1978,0.471589822550121
"CanESM5",1978,1.30349554978639
"CanESM5",1979,-0.506036712516159
"CanESM5",1979,0.862358524058624
"CanESM5",1979,0.960219206744987
"CanESM5",1979,0.613980230562642
"CanESM5",1980,-0.0690034505056756
"CanESM5",1980,-0.306870909183013
"CanESM5",1980,-0.0636268308944992
"CanESM5",1980,0.324606200721716
"CanESM5",1981,-0.828915989272156
"CanESM5",1981,-0.0718304041220253
"CanESM5",1981,-0.0515696671394934
"CanESM5",1981,-0.473917681820194
"CanESM5",1982,-1.2402081213539
"CanESM5",1982,-0.757956032642451
"CanESM5",1982,0.56473227221893
"CanESM5",1982,-0.599038240186861
"CanESM5",1983,-1.18474577235898
"CanESM5",1983,0.0781404165701984
"CanESM5",1983,0.236912416651832
"CanESM5",1983,-0.479018877387335
"CanESM5",1984,-1.66832364024288
"CanESM5",1984,-0.988653325235171
"CanESM5",1984,-1.45014636258254
"CanESM5",1984,-0.836264920784321
"CanESM5",1985,-2.01373220973832
"CanESM5",1985,-1.74964173765704
"CanESM5",1985,-0.717079058939661
"CanESM5",1985,-2.12460506951113
"CanESM5",1986,-0.343047833326518
"CanESM5",1986,-1.14603478874641
"CanESM5",1986,0.574128233401752
"CanESM5",1986,-0.588798654464317
"CanESM5",1987,-0.64598920045224
"CanESM5",1987,0.373452591259096
"CanESM5",1987,0.601434095164791
"CanESM5",1987,-0.688031389483122
"CanESM5",1988,-0.515749848031129
"CanESM5",1988,-1.52261462586885
"CanESM5",1988,-0.156961299322175
"CanESM5",1988,0.0390423978323231
"CanESM5",1989,0.162674478942216
"CanESM5",1989,-0.929008212356765
"CanESM5",1989,-0.674139335783908
"CanESM5",1989,-0.336838240250079
"CanESM5",1990,-0.30847665353377
"CanESM5",1990,-1.51052629543983
"CanESM5",1990,-1.73341733397446
"CanESM5",1990,-1.02089215526953
"CanESM5",1991,-0.0268213886747388
"CanESM5",1991,-0.0718280627223606
"CanESM5",1991,0.0581977809248216
"CanESM5",1991,-0.00356531267243278
"CanESM5",1992,-0.611071976524008
"CanESM5",1992,-0.00784074478697733
"CanESM5",1992,0.00305955931002871
"CanESM5",1992,-0.991923977989984
"CanESM5",1993,-1.48151410569845
"CanESM5",1993,-1.51878455144414
"CanESM5",1993,-2.78063699688152
"CanESM5",1993,-2.8136156749008
"CanESM5",1994,-1.08984170295781
"CanESM5",1994,-1.35867054124584
"CanESM5",1994,-1.0504947002039
"CanESM5",1994,-1.81900666966246
"CanESM5",1995,-0.617358661845533
"CanESM5",1995,-1.81802479655986
"CanESM5",1995,-0.914457297429923
"CanESM5",1995,-0.187847857829246
"CanESM5",1996,-0.502266601304811
"CanESM5",1996,-1.00234760239134
"CanESM5",1996,-1.99054863040991
"CanESM5",1996,-1.35507985980872
"CanESM5",1997,-1.46844958700974
"CanESM5",1997,-1.53797352250686
"CanESM5",1997,-1.4416036742679
"CanESM5",1997,-1.89798681949024
"CanESM5",1998,-0.92682164202303
"CanESM5",1998,-0.810116383368715
"CanESM5",1998,-0.844591565267358
"CanESM5",1998,-0.125879568770849
"CanESM5",1999,0.0244349382806548
"CanESM5",1999,0.579024973856816
"CanESM5",1999,-0.478973248159072
"CanESM5",1999,0.939270032424281
"CanESM5",2000,-0.233442423714475
"CanESM5",2000,-0.26567670385948
"CanESM5",2000,-1.5339200829263
"CanESM5",2000,-0.274144742041469
"CanESM5",2001,-0.679364849143159
"CanESM5",2001,-0.659851775221983
"CanESM5",2001,0.221476256192619
"CanESM5",2001,-0.428029862918287
"CanESM5",2002,1.13240767968512
"CanESM5",2002,0.695822792853212
"CanESM5",2002,-0.221390599667771
"CanESM5",2002,1.11335215253512
"CanESM5",2003,2.03706355452875
"CanESM5",2003,0.932346921602129
"CanESM5",2003,0.712319032115085
"CanESM5",2003,1.09161602447494
"CanESM5",2004,-0.00517513174754547
"CanESM5",2004,0.160463275647309
"CanESM5",2004,0.393216675524389
"CanESM5",2004,0.236184585320819
"CanESM5",2005,-0.366176506779958
"CanESM5",2005,-0.721663311729572
"CanESM5",2005,-0.951786415505784
"CanESM5",2005,-0.958031192126304
"CanESM5",2006,-0.525975058438469
"CanESM5",2006,-0.293930607386289
"CanESM5",2006,-0.0299578728062693
"CanESM5",2006,-0.175329211713897
"CanESM5",2007,-0.779899364838787
"CanESM5",2007,0.249713116786494
"CanESM5",2007,-0.579100443426207
"CanESM5",2007,0.121189942017737
"CanESM5",2008,-0.564219073873027
"CanESM5",2008,0.0880702045023029
"CanESM5",2008,-0.15132389107528
"CanESM5",2008,-0.912310666897666
"CanESM5",2009,0.870489234849567
"CanESM5",2009,1.82171627785024
"CanESM5",2009,0.213579153338722
"CanESM5",2009,1.55607762306413
"CanESM5",2010,1.20950694369573
"CanESM5",2010,2.09887132909886
"CanESM5",2010,1.07818884963302
"CanESM5",2010,2.38377707272308
"CanESM5",2011,2.97942166501616
"CanESM5",2011,1.22030853057387
"CanESM5",2011,1.89588555359802
"CanESM5",2011,1.76388535284827
"CanESM5",2012,1.56748474455151
"CanESM5",2012,1.66376856408557
"CanESM5",2012,4.79799080228006
"CanESM5",2012,1.05251836413454
"CanESM5",2013,1.30858241790453
"CanESM5",2013,1.64494539013302
"CanESM5",2013,1.79035814159887
"CanESM5",2013,1.62685941177728
"CanESM5",2014,0.821951838485108
"CanESM5",2014,0.745230950427038
"CanESM5",2014,0.765497642357236
"CanESM5",2014,1.45007498067833
"CanESM5",2015,0.373430070106406
"CanESM5",2015,0.668340913083455
"CanESM5",2015,1.53594898188
"CanESM5",2015,0.271529883572299
"CanESM5",2016,0.536702870885206
"CanESM5",2016,0.560227336601024
"CanESM5",2016,1.39816956793932
"CanESM5",2016,1.46263123314228
"CanESM5",2017,1.25023571837523
"CanESM5",2017,0.134373067272404
"CanESM5",2017,0.653081840718299
"CanESM5",2017,2.02927105990031
"CanESM5",2018,1.56129442019241
"CanESM5",2018,0.153474657743542
"CanESM5",2018,0.982068799655778
"CanESM5",2018,1.73993235685671
"CanESM5",2019,1.52813088531109
"CanESM5",2019,1.94001350095976
"CanESM5",2019,2.07183442471963
"CanESM5",2019,1.83377300759747
"CanESM5",2020,1.57236898319282
"CanESM5",2020,0.750134336442964
"CanESM5",2020,1.2567384932282
"CanESM5",2020,0.856395397211435
"CanESM5",2021,1.8990101660591
"CanESM5",2021,1.73741107215429
"CanESM5",2021,0.733963182042706
"CanESM5",2021,1.57049064665732
"CanESM5",2022,1.26836492478911
"CanESM5",2022,1.71950350902435
"CanESM5",2022,2.04896410253455
"CanESM5",2022,1.57068435681109
"CanESM5",2023,0.733488327880092
"CanESM5",2023,1.6713482746549
"CanESM5",2023,0.620844331535993
"CanESM5",2023,0.39811901332147
"CanESM5",2024,0.774300614704225
"CanESM5",2024,0.826761163919638
"CanESM5",2024,0.64976116249589
"CanESM5",2024,1.22736715071826
"CanESM5",2025,0.536125792806313
"CanESM5",2025,0.376547736574402
"CanESM5",2025,0.881267278409916
"CanESM5",2025,1.59868599350738
"CanESM5",2026,-0.138052400057265
"CanESM5",2026,-0.078967640247485
"CanESM5",2026,0.95453480968862
"CanESM5",2026,0.342384103883072
"CanESM5",2027,1.73545667540697
"CanESM5",2027,1.56151854730843
"CanESM5",2027,1.21230877549343
"CanESM5",2027,2.31726586686707
"CanESM5",2028,1.43880417794682
"CanESM5",2028,1.72326821809518
"CanESM5",2028,1.15301624400471
"CanESM5",2028,1.72669987847979
"CanESM5",2029,0.260887513705811
"CanESM5",2029,2.17930329140038
"CanESM5",2029,1.45633637910775
"CanESM5",2029,2.21132453002733
"CanESM5",2030,1.03813933417646
"CanESM5",2030,1.57049068241967
"CanESM5",2030,1.0417927591883
"CanESM5",2030,1.37469181057552
"CanESM5",2031,1.84980739001313
"CanESM5",2031,1.43961174496028
"CanESM5",2031,0.461046372329281
"CanESM5",2031,2.2183447299193
"CanESM5",2032,2.21001576187101
"CanESM5",2032,1.43710079281701
"CanESM5",2032,1.76589155811321
"CanESM5",2032,2.58649189364304
"CanESM5",2033,2.43052758115072
"CanESM5",2033,2.43834862952996
"CanESM5",2033,1.91495336209271
"CanESM5",2033,1.71635386779445
"CanESM5",2034,2.17258090947758
"CanESM5",2034,4.80235041929694
"CanESM5",2034,3.73820334592767
"CanESM5",2034,3.01913897989689
"CanESM5",2035,1.80113429545967
"CanESM5",2035,2.96867162240897
"CanESM5",2035,1.44124461347634
"CanESM5",2035,2.6554764030119
"CanESM5",2036,1.95923718189098
"CanESM5",2036,2.79193786585919
"CanESM5",2036,2.74590651912307
"CanESM5",2036,1.64440744883982
"CanESM5",2037,2.50643671171743
"CanESM5",2037,3.57764596331426
"CanESM5",2037,1.88667983707009
"CanESM5",2037,2.57076908955099
"CanESM5",2038,3.19532666409025
"CanESM5",2038,4.7129279260292
"CanESM5",2038,4.17039950349775
"CanESM5",2038,2.29859675931724
"CanESM5",2039,5.84042809426916
"CanESM5",2039,5.60296899060106
"CanESM5",2039,2.05574642485353
"CanESM5",2039,5.94869833864748
"CanESM5",2040,3.62242182741636
"CanESM5",2040,1.60557366913631
"CanESM5",2040,5.81822662354964
"CanESM5",2040,5.80403611998853
"CESM2-WACCM",1941,-1.5395516794763
"CESM2-WACCM",1941,-2.11268568403476
"CESM2-WACCM",1941,-1.4987423838507
"CESM2-WACCM",1941,-2.16214324398168
"CESM2-WACCM",1942,-2.02948900555845
"CESM2-WACCM",1942,-1.09743939518712
"CESM2-WACCM",1942,-1.52336395000625
"CESM2-WACCM",1942,-1.56617210438957
"CESM2-WACCM",1943,-2.4254241154076
"CESM2-WACCM",1943,-2.00946569723296
"CESM2-WACCM",1943,-1.1691172932546
"CESM2-WACCM",1943,-1.25777301892126
"CESM2-WACCM",1944,-1.33235081785028
"CESM2-WACCM",1944,-1.43514852980209
"CESM2-WACCM",1944,-1.02558017659613
"CESM2-WACCM",1944,-1.62162212799801
"CESM2-WACCM",1945,-2.92021024942985
"CESM2-WACCM",1945,-2.40437580221838
"CESM2-WACCM",1945,-1.55198049927534
"CESM2-WACCM",1945,-1.5319108493528
"CESM2-WACCM",1946,-2.86914297079567
"CESM2-WACCM",1946,-2.99437179646153
"CESM2-WACCM",1946,-1.15592570796222
"CESM2-WACCM",1946,-1.65348435367921
"CESM2-WACCM",1947,-1.92182436357146
"CESM2-WACCM",1947,-2.24238704664532
"CESM2-WACCM",1947,-1.77052832296926
"CESM2-WACCM",1947,-2.76612785914653
"CESM2-WACCM",1948,-2.41778711786326
"CESM2-WACCM",1948,-2.64191126910214
"CESM2-WACCM",1948,-2.90815393250624
"CESM2-WACCM",1948,-2.33307411055582
"CESM2-WACCM",1949,-0.880788212298415
"CESM2-WACCM",1949,-2.42361190246829
"CESM2-WACCM",1949,-0.781961659295924
"CESM2-WACCM",1949,-2.03317762442793
"CESM2-WACCM",1950,-1.01392508692616
"CESM2-WACCM",1950,-0.494477031030228
"CESM2-WACCM",1950,-1.4896401963597
"CESM2-WACCM",1950,-1.14396442901181
"CESM2-WACCM",1951,-0.0147517018933092
"CESM2-WACCM",1951,-1.1367323399754
"CESM2-WACCM",1951,-1.06498037065339
"CESM2-WACCM",1951,0.0135641845712131
"CESM2-WACCM",1952,-0.482174400954445
"CESM2-WACCM",1952,-1.20677394274273
"CESM2-WACCM",1952,-1.49846216519199
"CESM2-WACCM",1952,-0.469517723166538
"CESM2-WACCM",1953,-0.946219958522366
"CESM2-WACCM",1953,-1.28583004144228
"CESM2-WACCM",1953,-1.26821731653065
"CESM2-WACCM",1953,-1.47727025909573
"CESM2-WACCM",1954,-1.04312539174098
"CESM2-WACCM",1954,-0.788272526177288
"CESM2-WACCM",1954,-1.09538896495002
"CESM2-WACCM",1954,-0.712051398680169
"CESM2-WACCM",1955,0.306195150119633
"CESM2-WACCM",1955,-0.2401463925697
"CESM2-WACCM",1955,0.814521617073378
"CESM2-WACCM",1955,-0.0961904037461482
"CESM2-WACCM",1956,1.10265471971872
"CESM2-WACCM",1956,0.341283337788577
"CESM2-WACCM",1956,1.36152907673563
"CESM2-WACCM",1956,1.59260873422386
"CESM2-WACCM",1957,0.406249387732558
"CESM2-WACCM",1957,1.05600585720607
"CESM2-WACCM",1957,0.0204006147212563
"CESM2-WACCM",1957,0.0565110845943876
"CESM2-WACCM",1958,-2.25594000590001
"CESM2-WACCM",1958,-1.1431704530477
"CESM2-WACCM",1958,-0.251648644718002
"CESM2-WACCM",1958,-2.12951409904931
"CESM2-WACCM",1959,-2.30123757116994
"CESM2-WACCM",1959,-1.8054640712843
"CESM2-WACCM",1959,-1.49746408265309
"CESM2-WACCM",1959,-1.06820540656421
"CESM2-WACCM",1960,-0.149608232893599
"CESM2-WACCM",1960,-1.57642701131939
"CESM2-WACCM",1960,-2.67281932200936
"CESM2-WACCM",1960,-2.71399755505205
"CESM2-WACCM",1961,-2.98812067109978
"CESM2-WACCM",1961,-1.56065894513387
"CESM2-WACCM",1961,-2.01323378162371
"CESM2-WACCM",1961,-2.38100580779999
"CESM2-WACCM",1962,-2.64342986961726
"CESM2-WACCM",1962,-2.72765776369835
"CESM2-WACCM",1962,-2.57080860830734
"CESM2-WACCM",1962,-2.65031747087155
"CESM2-WACCM",1963,-2.93195811487346
"CESM2-WACCM",1963,-2.1431510632627
"CESM2-WACCM",1963,-1.64583382446846
"CESM2-WACCM",1963,-3.56654076906561
"CESM2-WACCM",1964,-1.21524969782673
"CESM2-WACCM",1964,-0.835764912903517
"CESM2-WACCM",1964,-1.69171754446974
"CESM2-WACCM",1964,-2.30527781758843
"CESM2-WACCM",1965,-1.19510100548018
"CESM2-WACCM",1965,-0.811705378933631
"CESM2-WACCM",1965,-1.81002332840858
"CESM2-WACCM",1965,-2.71425317188096
"CESM2-WACCM",1966,-0.711192296759106
"CESM2-WACCM",1966,-0.284084193554428
"CESM2-WACCM",1966,-1.7411559451929
"CESM2-WACCM",1966,-1.01679737021087
"CESM2-WACCM",1967,-1.17048844558953
"CESM2-WACCM",1967,-1.2061333309961
"CESM2-WACCM",1967,-0.56849907419795
"CESM2-WACCM",1967,-1.43814157362199
"CESM2-WACCM",1968,-1.41701127312856
"CESM2-WACCM",1968,-2.46806361263495
"CESM2-WACCM",1968,-1.2344079598283
"CESM2-WACCM",1968,-1.6959548632696
"CESM2-WACCM",1969,-3.65179815290823
"CESM2-WACCM",1969,-1.29905839528085
"CESM2-WACCM",1969,-3.26117052778846
"CESM2-WACCM",1969,-2.052161225926
"CESM2-WACCM",1970,-3.75161404733388
"CESM2-WACCM",1970,-2.25914049112021
"CESM2-WACCM",1970,-2.21457211485338
"CESM2-WACCM",1970,-2.71181366839627
"CESM2-WACCM",1971,-2.28698872245258
"CESM2-WACCM",1971,-1.54604047518925
"CESM2-WACCM",1971,-3.13874752602155
"CESM2-WACCM",1971,-1.2306646446017
"CESM2-WACCM",1972,-1.4040946881873
"CESM2-WACCM",1972,-1.07563386267209
"CESM2-WACCM",1972,-1.40579713951152
"CESM2-WACCM",1972,-0.629111377453884
"CESM2-WACCM",1973,0.725749987222199
"CESM2-WACCM",1973,-0.71428994493291
"CESM2-WACCM",1973,-0.270405236476346
"CESM2-WACCM",1973,0.722600594664972
"CESM2-WACCM",1974,1.24880092159171
"CESM2-WACCM",1974,0.884893876150768
"CESM2-WACCM",1974,0.0995068799592585
"CESM2-WACCM",1974,0.344176368133055
"CESM2-WACCM",1975,-0.437451826132182
"CESM2-WACCM",1975,-1.27894483744201
"CESM2-WACCM",1975,-1.41234444526778
"CESM2-WACCM",1975,-0.882089001726821
"CESM2-WACCM",1976,-2.12553130503628
"CESM2-WACCM",1976,-1.88799009795808
"CESM2-WACCM",1976,-1.7799708480015
"CESM2-WACCM",1976,-2.27911779920497
"CESM2-WACCM",1977,-1.78705923232316
"CESM2-WACCM",1977,-1.19920820189817
"CESM2-WACCM",1977,-1.55698887761272
"CESM2-WACCM",1977,-0.527383775486092
"CESM2-WACCM",1978,-0.303164906768809
"CESM2-WACCM",1978,-0.363500722328666
"CESM2-WACCM",1978,-0.696781924410089
"CESM2-WACCM",1978,-1.13800307592089
"CESM2-WACCM",1979,-1.17548287122943
"CESM2-WACCM",1979,0.52250372386232
"CESM2-WACCM",1979,0.0606867723519302
"CESM2-WACCM",1979,-1.25256968005322
"CESM2-WACCM",1980,-1.65436966492419
"CESM2-WACCM",1980,-1.03614014963465
"CESM2-WACCM",1980,-2.44705947503051
"CESM2-WACCM",1980,-0.809145951345208
"CESM2-WACCM",1981,-1.36415552984698
"CESM2-WACCM",1981,-1.38256432019113
"CESM2-WACCM",1981,-0.948563566045649
"CESM2-WACCM",1981,-2.18659204648866
"CESM2-WACCM",1982,-1.52244323173763
"CESM2-WACCM",1982,-1.18903929304897
"CESM2-WACCM",1982,-0.442214872291542
"CESM2-WACCM",1982,-1.23421304727763
"CESM2-WACCM",1983,-2.01095877898961
"CESM2-WACCM",1983,-1.43136338791988
"CESM2-WACCM",1983,-1.18471789554588
"CESM2-WACCM",1983,-0.560910997984664
"CESM2-WACCM",1984,-0.966678460528333
"CESM2-WACCM",1984,-1.20013346624219
"CESM2-WACCM",1984,-0.211242476197212
"CESM2-WACCM",1984,-0.320023195796659
"CESM2-WACCM",1985,-1.64501525056265
"CESM2-WACCM",1985,-1.37352168169128
"CESM2-WACCM",1985,-0.583331331959283
"CESM2-WACCM",1985,-0.949908692245517
"CESM2-WACCM",1986,-2.30304694019069
"CESM2-WACCM",1986,-1.76294361178974
"CESM2-WACCM",1986,0.275645455564302
"CESM2-WACCM",1986,-1.27982389646015
"CESM2-WACCM",1987,-1.25037794562881
"CESM2-WACCM",1987,-1.85412828142224
"CESM2-WACCM",1987,-1.51502722422395
"CESM2-WACCM",1987,-1.77107384992927
"CESM2-WACCM",1988,-1.64650972105084
"CESM2-WACCM",1988,-0.497500858797954
"CESM2-WACCM",1988,-1.55838784455291
"CESM2-WACCM",1988,-1.24103851386737
"CESM2-WACCM",1989,-0.813188852948862
"CESM2-WACCM",1989,-0.355918048534063
"CESM2-WACCM",1989,-0.861197739898034
"CESM2-WACCM",1989,-0.567083069408256
"CESM2-WACCM",1990,-0.832689861485082
"CESM2-WACCM",1990,-1.48872945136528
"CESM2-WACCM",1990,-1.9437521908605
"CESM2-WACCM",1990,-1.10700862270316
"CESM2-WACCM",1991,-1.14886927464187
"CESM2-WACCM",1991,-1.97775885170426
"CESM2-WACCM",1991,-0.381833401319891
"CESM2-WACCM",1991,-2.36002765288613
"CESM2-WACCM",1992,-2.02001573675259
"CESM2-WACCM",1992,-0.614896068194224
"CESM2-WACCM",1992,-0.452544119375406
"CESM2-WACCM",1992,-0.713941434174319
"CESM2-WACCM",1993,-0.845460652995477
"CESM2-WACCM",1993,0.540951401750769
"CESM2-WACCM",1993,-1.16351938848271
"CESM2-WACCM",1993,-0.0453719842681526
"CESM2-WACCM",1994,-0.749462226268913
"CESM2-WACCM",1994,-1.50412069773184
"CESM2-WACCM",1994,-1.58538991879774
"CESM2-WACCM",1994,-1.2983293296082
"CESM2-WACCM",1995,-2.03564134390833
"CESM2-WACCM",1995,-1.17801408787714
"CESM2-WACCM",1995,-3.23790934444825
"CESM2-WACCM",1995,-2.69737981875629
"CESM2-WACCM",1996,-0.636949812437624
"CESM2-WACCM",1996,-0.573540860962906
"CESM2-WACCM",1996,-1.86648346454901
"CESM2-WACCM",1996,-0.579223915833329
"CESM2-WACCM",1997,-0.451033279172681
"CESM2-WACCM",1997,-1.76779392441818
"CESM2-WACCM",1997,-0.826946618662706
"CESM2-WACCM",1997,-1.30902004827565
"CESM2-WACCM",1998,-0.194423233751898
"CESM2-WACCM",1998,-1.44481238634067
"CESM2-WACCM",1998,-1.61136089921628
"CESM2-WACCM",1998,-1.83452392856178
"CESM2-WACCM",1999,-0.585907898122115
"CESM2-WACCM",1999,-1.65192816277505
"CESM2-WACCM",1999,-1.2682657696078
"CESM2-WACCM",1999,-1.00318055892963
"CESM2-WACCM",2000,0.376775618358641
"CESM2-WACCM",2000,-1.50672253439783
"CESM2-WACCM",2000,-0.782578722995214
"CESM2-WACCM",2000,-1.07073895656975
"CESM2-WACCM",2001,-0.443057962980018
"CESM2-WACCM",2001,-0.249653043414977
"CESM2-WACCM",2001,0.094242488535524
"CESM2-WACCM",2001,-0.481210481898116
"CESM2-WACCM",2002,0.0477331829796333
"CESM2-WACCM",2002,-0.0795285132616009
"CESM2-WACCM",2002,-0.108348165532619
"CESM2-WACCM",2002,0.906042023441878
"CESM2-WACCM",2003,-0.477062045936946
"CESM2-WACCM",2003,-1.32941080696032
"CESM2-WACCM",2003,-0.377837548055644
"CESM2-WACCM",2003,0.085407259109293
"CESM2-WACCM",2004,-0.292299028322321
"CESM2-WACCM",2004,-0.633949932462962
"CESM2-WACCM",2004,-0.943212584689719
"CESM2-WACCM",2004,-0.435296695919328
"CESM2-WACCM",2005,-0.528500651365895
"CESM2-WACCM",2005,-0.900593339058373
"CESM2-WACCM",2005,0.240571012446227
"CESM2-WACCM",2005,-0.0729216202329321
"CESM2-WACCM",2006,-1.19601825070587
"CESM2-WACCM",2006,-1.13434569878179
"CESM2-WACCM",2006,-1.4506292366855
"CESM2-WACCM",2006,-1.51576978761376
"CESM2-WACCM",2007,-1.70559039373212
"CESM2-WACCM",2007,-1.53977967405429
"CESM2-WACCM",2007,-1.2809313138411
"CESM2-WACCM",2007,-1.16006167233781
"CESM2-WACCM",2008,-0.445511258002339
"CESM2-WACCM",2008,-1.0344581567003
"CESM2-WACCM",2008,-0.465406123638978
"CESM2-WACCM",2008,0.043367670148046
"CESM2-WACCM",2009,-0.995709367137524
"CESM2-WACCM",2009,-0.337192269231629
"CESM2-WACCM",2009,-0.564376248268204
"CESM2-WACCM",2009,-0.862356801851889
"CESM2-WACCM",2010,-1.76594129165931
"CESM2-WACCM",2010,-2.02354897870327
"CESM2-WACCM",2010,-1.57837011998908
"CESM2-WACCM",2010,-1.55441086741599
"CESM2-WACCM",2011,-0.297649634915375
"CESM2-WACCM",2011,-1.05774317796434
"CESM2-WACCM",2011,0.0547773841097084
"CESM2-WACCM",2011,-0.731829246857417
"CESM2-WACCM",2012,0.694954283028085
"CESM2-WACCM",2012,-0.146002083828915
"CESM2-WACCM",2012,0.363508077088219
"CESM2-WACCM",2012,0.10935920566951
"CESM2-WACCM",2013,-0.135582313925698
"CESM2-WACCM",2013,0.703096266259061
"CESM2-WACCM",2013,0.879180153936874
"CESM2-WACCM",2013,1.14435679122996
"CESM2-WACCM",2014,0.0608510057166279
"CESM2-WACCM",2014,0.698039280207157
"CESM2-WACCM",2014,-0.970473485119392
"CESM2-WACCM",2014,0.683218132912348
"CESM2-WACCM",2015,0.530645402450623
"CESM2-WACCM",2015,0.293465986889267
"CESM2-WACCM",2015,0.277356421433233
"CESM2-WACCM",2015,1.00370659941441
"CESM2-WACCM",2016,1.55696613764381
"CESM2-WACCM",2016,1.03841593522989
"CESM2-WACCM",2016,1.51019667326116
"CESM2-WACCM",2016,0.215218295752818
"CESM2-WACCM",2017,1.34633881175632
"CESM2-WACCM",2017,0.854580868454495
"CESM2-WACCM",2017,0.639412229751162
"CESM2-WACCM",2017,0.0630020615153273
"CESM2-WACCM",2018,-0.214575748612493
"CESM2-WACCM",2018,-0.533814493755442
"CESM2-WACCM",2018,0.423736709882245
"CESM2-WACCM",2018,0.241560347305119
"CESM2-WACCM",2019,-0.456773621210814
"CESM2-WACCM",2019,-0.266277759568402
"CESM2-WACCM",2019,-0.310617207578574
"CESM2-WACCM",2019,-0.618808934996467
"CESM2-WACCM",2020,0.0474114179508142
"CESM2-WACCM",2020,0.577910188935341
"CESM2-WACCM",2020,0.148105511965749
"CESM2-WACCM",2020,0.879515567529738
"CESM2-WACCM",2021,0.516647566820908
"CESM2-WACCM",2021,1.05302009571386
"CESM2-WACCM",2021,0.484207649173809
"CESM2-WACCM",2021,1.78700322663396
"CESM2-WACCM",2022,0.233052536557922
"CESM2-WACCM",2022,1.37386247434348
"CESM2-WACCM",2022,1.49358458917397
"CESM2-WACCM",2022,1.09994771311216
"CESM2-WACCM",2023,0.21164216607768
"CESM2-WACCM",2023,0.597460101435934
"CESM2-WACCM",2023,-0.633053892854532
"CESM2-WACCM",2023,0.379253930649966
"CESM2-WACCM",2024,0.824115219391504
"CESM2-WACCM",2024,0.922795248939237
"CESM2-WACCM",2024,1.03628322800626
"CESM2-WACCM",2024,0.425341050766722
"CESM2-WACCM",2025,1.61681295226837
