"model","year","borealization_index"
"ACCESS-CM2",2039,-0.272274542105148
"ACCESS-CM2",2039,0.827971856903423
"ACCESS-CM2",2039,-0.0780244742280769
"ACCESS-CM2",2039,1.3030022558929
"ACCESS-CM2",2040,1.05169330706092
"ACCESS-CM2",2040,-0.0408885827368842
"ACCESS-CM2",2040,0.749555858857337
"ACCESS-CM2",2040,-0.650659882284792
"ACCESS-ESM1-5",1940,0.4075732241948
"ACCESS-ESM1-5",1940,0.0487315646561589
"ACCESS-ESM1-5",1940,0.266590024193177
"ACCESS-ESM1-5",1940,-0.503741921357238
"ACCESS-ESM1-5",1941,-1.67413997020235
"ACCESS-ESM1-5",1941,-1.22912264445838
"ACCESS-ESM1-5",1941,-1.64834032019251
"ACCESS-ESM1-5",1941,-1.54189410494662
"ACCESS-ESM1-5",1942,-0.35495474090398
"ACCESS-ESM1-5",1942,-0.0694501908993702
"ACCESS-ESM1-5",1942,-0.0706931856631373
"ACCESS-ESM1-5",1942,-0.0387217825629367
"ACCESS-ESM1-5",1943,-1.77410259083038
"ACCESS-ESM1-5",1943,-1.07151665444779
"ACCESS-ESM1-5",1943,-0.73012348984921
"ACCESS-ESM1-5",1943,-2.55724144659653
"ACCESS-ESM1-5",1944,-1.14711518694183
"ACCESS-ESM1-5",1944,-1.38601351177103
"ACCESS-ESM1-5",1944,-0.371815118558116
"ACCESS-ESM1-5",1944,0.622928250444986
"ACCESS-ESM1-5",1945,-2.09919055592902
"ACCESS-ESM1-5",1945,-1.45786159408413
"ACCESS-ESM1-5",1945,-0.962159521348397
"ACCESS-ESM1-5",1945,-0.619417340586174
"ACCESS-ESM1-5",1946,-0.0537574964782465
"ACCESS-ESM1-5",1946,-1.1513030196785
"ACCESS-ESM1-5",1946,0.927189554084374
"ACCESS-ESM1-5",1946,-1.01421217500811
"ACCESS-ESM1-5",1947,-1.32380654574763
"ACCESS-ESM1-5",1947,-0.34759328333365
"ACCESS-ESM1-5",1947,-1.86004046994022
"ACCESS-ESM1-5",1947,-0.911123217662533
"ACCESS-ESM1-5",1948,-0.923706674749843
