"model","period","ersst.year","borealization_index","annual.events"
"CAMS-CSM1-0","historical",1954,-3.37167444445832,1
"CAMS-CSM1-0","historical",1954,-3.37167444445832,1
"CAMS-CSM1-0","historical",1954,-3.37167444445832,1
"CAMS-CSM1-0","historical",1954,-3.37167444445832,1
"CAMS-CSM1-0","historical",1954,-3.37167444445832,1
"CAMS-CSM1-0","historical",1954,-3.37167444445832,1
"CAMS-CSM1-0","historical",1954,-3.37167444445832,1
"CAMS-CSM1-0","historical",1954,-3.37167444445832,1
"CAMS-CSM1-0","historical",1954,-3.37167444445832,1
"CAMS-CSM1-0","historical",1954,-3.37167444445832,1
"CAMS-CSM1-0","historical",1954,-3.37167444445832,1
"CAMS-CSM1-0","historical",1954,-3.37167444445832,1
"CAMS-CSM1-0","historical",1955,-2.05559095486917,1
"CAMS-CSM1-0","historical",1955,-2.05559095486917,1
"CAMS-CSM1-0","historical",1955,-2.05559095486917,1
"CAMS-CSM1-0","historical",1955,-2.05559095486917,1
"CAMS-CSM1-0","historical",1955,-2.05559095486917,1
"CAMS-CSM1-0","historical",1955,-2.05559095486917,1
"CAMS-CSM1-0","historical",1955,-2.05559095486917,1
"CAMS-CSM1-0","historical",1955,-2.05559095486917,1
"CAMS-CSM1-0","historical",1955,-2.05559095486917,0
"CAMS-CSM1-0","historical",1955,-2.05559095486917,0
"CAMS-CSM1-0","historical",1955,-2.05559095486917,1
"CAMS-CSM1-0","historical",1955,-2.05559095486917,0
"CAMS-CSM1-0","historical",1955,-2.05559095486917,1
"CAMS-CSM1-0","historical",1955,-2.05559095486917,1
"CAMS-CSM1-0","historical",1955,-2.05559095486917,1
"CAMS-CSM1-0","historical",1955,-2.05559095486917,1
"CAMS-CSM1-0","historical",1955,-2.05559095486917,1
"CAMS-CSM1-0","historical",1955,-2.05559095486917,1
"CAMS-CSM1-0","historical",1955,-2.05559095486917,1
"CAMS-CSM1-0","historical",1955,-2.05559095486917,1
"CAMS-CSM1-0","historical",1955,-2.05559095486917,1
"CAMS-CSM1-0","historical",1955,-2.05559095486917,1
"CAMS-CSM1-0","historical",1955,-2.05559095486917,1
"CAMS-CSM1-0","historical",1955,-2.05559095486917,1
"CAMS-CSM1-0","historical",1955,-2.05559095486917,1
"CAMS-CSM1-0","historical",1955,-2.05559095486917,1
"CAMS-CSM1-0","historical",1955,-2.05559095486917,0
"CAMS-CSM1-0","historical",1955,-2.05559095486917,1
"CAMS-CSM1-0","historical",1955,-2.05559095486917,1
"CAMS-CSM1-0","historical",1955,-2.05559095486917,0
"CAMS-CSM1-0","historical",1955,-2.05559095486917,0
"CAMS-CSM1-0","historical",1955,-2.05559095486917,1
"CAMS-CSM1-0","historical",1955,-1.5352931668723,1
"CAMS-CSM1-0","historical",1955,-1.5352931668723,1
"CAMS-CSM1-0","historical",1955,-1.5352931668723,1
"CAMS-CSM1-0","historical",1955,-1.5352931668723,1
"CAMS-CSM1-0","historical",1955,-1.5352931668723,1
"CAMS-CSM1-0","historical",1955,-1.5352931668723,1
"CAMS-CSM1-0","historical",1955,-1.5352931668723,1
"CAMS-CSM1-0","historical",1955,-1.5352931668723,1
"CAMS-CSM1-0","historical",1955,-1.5352931668723,0
"CAMS-CSM1-0","historical",1955,-1.5352931668723,0
"CAMS-CSM1-0","historical",1955,-1.5352931668723,1
